loss_name,pic_name,answers
DRSL3_0_6,car_0686.jpg,"['A white car parked in front of a red car.', 'A vintage car is parked in a parking lot.', 'A vintage car is parked in a garage.', 'A vintage car is shown with a large red and white stripe.', 'A vintage car is shown with a large metal frame.', 'A large metal object sitting on top of a wooden table.', 'A wooden table with a metal object on it.', 'A wooden table with a knife and a piece of cake.', 'A wooden cutting board with a knife on it.', 'A knife is cutting a piece of cake.', 'A knife is cutting a piece of bread.']"
DRSL3_0_6,flower_0429.jpg,"['A bird that is standing in the air.', 'A small bird is perched on a flower in a vase.', 'A small bird is perched on a flower in a vase.', 'A small bird is sitting on a flower pot.', 'A white and blue bird sitting on a green flower.', 'A white and blue bird sitting on a white flower.', 'A white and blue bird sitting on a green flower.', 'A white and red rose in a vase on a table.', 'A white and red rose in a vase on a table.', 'A white vase with a flower in it on a table.', 'A white vase with a flower in it on a table.']"
DRSL3_0_6,flower_0542.jpg,"['A large group of colorful birds in a tree.', 'A large group of colorful and colorful flowers in a vase.', 'A large group of colorful colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large metal container filled with lots of different colored and colored flowers.', 'A large amount of plastic bags on top of a table.']"
DRSL3_0_6,fruit_0507.jpg,"['A banana is sitting on top of a banana peel.', 'A yellow and blue kite is flying in the air.', 'A large kite is flying in the sky.', 'A kite is flying in the sky with a blue sky background.', 'A kite is flying in the sky with a parachute.', 'A kite flying in the sky with a parachute.', 'A large kite flying in the sky with a parachute.', 'A large kite flying in the sky with a parachute.', 'A large kite flying in the sky with a parachute.', 'A group of planes flying in formation in the sky.', 'A group of planes flying in formation in the sky.']"
DRSL3_0_6,cat_0297.jpg,"['A cat is looking at the camera while wearing a tie.', 'A cat is looking at the camera in a room.', 'A black and white cat is looking at the camera.', 'A black and white cat is sitting on a wooden floor.', 'A black and white cat is sitting on a window sill.', 'A black and white cat sitting on a wooden floor.', 'A black and white cat sitting on a wooden floor.', 'A black and white cat sitting on a wooden shelf.', 'A black and white cat sitting on top of a pile of leaves.', 'A black and white cat sitting on a wooden shelf.', 'A black and white cat sitting on a wooden shelf.']"
DRSL3_0_6,car_0228.jpg,"['A car is parked in front of a red car.', 'A car is parked on the street with a light on.', 'A red and white car parked on the street.', 'A red and white car driving down a street.', 'A red and white bus parked on the street.', 'A red and white bus parked on the side of the road.', 'A bus is parked on the side of the road.', 'A large passenger bus parked on the side of the road.', 'A bus is parked on the side of the road.', 'A white and blue bus on the beach.', 'A large passenger bus on a wet beach.']"
DRSL3_0_6,car_0528.jpg,"['A black and white photo of a car parked in a garage.', 'A motorcycle parked in front of a car.', 'A motorcycle with a red seat and a red steering wheel.', 'A motorcycle with a red seat and a red handle.', 'A motorcycle with a red handlebarred handle.', 'A motorcycle with a red handle and a red sticker on it.', 'A small metal object sitting on top of a white table.', 'A pair of scissors on a white surface.', 'A pair of scissors sitting on top of a wooden table.', 'A pair of scissors sitting on top of a white cloth.', 'A pair of scissors on a wooden table.']"
DRSL3_0_6,fruit_0931.jpg,"['A close up of a apple on a table.', 'A large apple in a tree with a large apple in the background.', 'A large red apple in a tree with a sky background.', 'A large red and white bird in a blue sky.', 'A large red bird with a red and white background.', 'A large red and white bird with a red and white background.', 'A large red and white bird in a blue sky.', 'A large red and white kite with a blue sky background.', 'A person with a red umbrella is standing in the snow.', 'A person with a red umbrella is standing in the snow.', 'A person with a red umbrella is standing in the snow.']"
DRSL3_0_6,motorbike_0636.jpg,"['A motorcycle parked on the side of the road.', 'A motorcycle parked on the side of the road.', 'A motorcycle is parked on the grass near a fence.', 'A man riding a motorcycle on a dirt field.', 'A man riding a motorcycle on a dirt road.', 'A man riding a motorcycle on a dirt track.', 'A man riding a bike on top of a dirt bike track.', 'A man riding a skateboard on top of a ramp.', 'A man riding a skateboard on top of a ramp.', 'A man riding a skateboard on top of a ramp.', 'A man riding a skateboard on top of a ramp.']"
DRSL3_0_6,flower_0610.jpg,"['A large red and white flower in a vase.', 'A small bird is sitting on a green leaf.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A bird is sitting on a piece of plastic.', 'A cat is sitting on a piece of plastic.', 'A cat is standing on a piece of plastic.']"
DRSL3_0_6,fruit_0865.jpg,"['A small orange is sitting on a yellow surface.', 'A picture of a bowl of food in a bowl.', 'A bowl of soup with a spoon in it.', 'A bowl of soup with a spoon in it.', 'A bowl of food that is on a stove.', 'A bowl of soup with a spoon in it.', 'A bowl of food that is on a stove.', 'A bowl of soup with a spoon and a bowl of noodles.', 'A bowl of food with a spoon and a bowl of soup.', 'A bowl of noodles and rice in a bowl.', 'A bowl of food with a spoon and a bowl of soup.']"
DRSL3_0_6,car_0826.jpg,"['A car is parked in the middle of the road.', 'A black and white photo of a car parked in a parking lot.', 'A black and white photo of a motorcycle.', 'A black and white cat sitting on top of a motorcycle.', 'A cat sitting on top of a car seat.', 'A cat sitting on top of a white car.', 'A large brown bear sitting on top of a white table.', 'A cat sitting on top of a white teddy bear.', 'A large bird sitting on top of a wooden table.', 'A cat sitting on top of a wooden table.', 'A cat sitting on top of a wooden table.']"
DRSL3_0_6,motorbike_0072.jpg,"['A motorcycle is parked on the side of the road.', 'A motorcycle is parked on the ground in front of a crowd.', 'A motorcycle is shown with a helmet on.', 'A motorcycle is shown with a helmet on.', 'A man riding a motorcycle on top of a ramp.', 'A man riding a skateboard on top of a ramp.', 'A man jumping in the air while riding a skateboard.', 'A man jumping in the air while riding a skateboard.', 'A man jumping in the air while riding a skateboard.', 'A man jumping in the air while riding a skateboard.', 'A man jumping in the air while riding a skateboard.']"
DRSL3_0_6,person_0134.jpg,"['A woman in a dress is holding a cell phone.', 'A man in a black shirt is playing a game of tennis.', 'A man in a black shirt is playing a game of tennis.', 'A man in a black shirt is playing a game of tennis.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.', 'A man is playing tennis on a court.']"
DRSL3_0_6,cat_0830.jpg,"['A cat is sitting on a carpet with a remote.', 'A cat is sleeping on a blanket in a room.', 'A cat sleeping on a bed with a pair of eyes.', 'A cat sleeping on a bed with a pair of black and white striped blankets.', 'Two cats sleeping on a bed with a blanket.', 'Two cats sleeping in a bed with a blanket.', 'Two cats sleeping in a bed with a pair of white pillows.', 'Two cats sleeping in a bed with a blanket.', 'Two baby sheep are laying in a bed.', 'Two baby bears are sleeping in a pile of blankets.', 'Two baby sheep are laying in a pile of blankets.']"
DRSL3_0_6,person_0395.jpg,"['A man in a suit and tie talking on a cell phone.', 'A man in a suit is holding a white object.', 'A man with a beard is holding a toothbrush.', 'A man with a beard is holding a toothbrush.', 'A man with a beard is holding a doughnut.', 'A man eating a banana in a cage.', 'A person holding a donut in their mouth.', 'A banana is in a paper wrapper.', 'A banana is in a paper wrapper.', 'A banana is in a bowl with a person.', 'A banana is in a bowl with a person.']"
DRSL3_0_6,cat_0821.jpg,"['A cat is sitting on a bed with a red and white striped blanket.', 'A cat is sitting on a red blanket.', 'A cat is sitting on a piece of paper.', 'A cat is looking at a cat in a mirror.', 'A cat drinking from a bottle of water.', 'A cat drinking from a bottle of water.', 'A cat drinking from a glass of water.', 'A cat drinking from a bottle of water.', 'A cat drinking from a glass of water.', 'A cat drinking from a bottle of water.', 'A cat drinking from a bottle of water.']"
DRSL3_0_6,fruit_0522.jpg,"['A close up of a apple on a table.', 'A red and white striped airplane with a red and white background.', 'A suitcase with a red and white sticker on it.', 'A large suitcase with a red and white sticker on it.', 'A large suitcase with a large amount of luggage on it.', 'A large suitcase with a large amount of luggage on it.', 'A train with a large amount of luggage on it.', 'A train is traveling down the tracks in the snow.', 'A train traveling down train tracks next to a forest.', 'A train traveling down train tracks next to a building.', 'A train is pulling into a station with a train on the tracks.']"
DRSL3_0_6,motorbike_0146.jpg,"['A motorcycle parked on the side of the road.', 'A motorcycle is riding on a dirt surface.', 'A horse is riding on a motorcycle in a museum.', 'A horse with a helmet on is riding on a motorcycle.', ""A bird is flying in a cage with a bird in it's mouth."", 'A bird is perched on a bird feeder.', 'A group of birds standing on top of a table.', 'A bird is perched on a bird feeder.', 'A group of birds standing on top of a table.', 'A group of birds standing on top of a wooden table.', 'A bunch of birds sitting on top of a table.']"
DRSL3_0_6,motorbike_0585.jpg,"['A motorcycle parked in front of a large building.', 'A motorcycle parked in a parking lot with a large amount of flowers.', 'A motorcycle parked in a row next to a tree.', 'A motorcycle parked in front of a tree with a large amount of flowers.', 'A motorcycle parked in a row next to a tree.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A group of motorcycles parked in a row.', 'A group of motorcycles parked in a row on a table.', 'A group of four different types of motorcycles.', 'A group of four different types of motorcycles.']"
DRSL3_0_6,car_0001.jpg,"['A white car parked next to a red car.', 'A white car parked in front of a red truck.', 'A white and black motorcycle parked in a parking lot.', 'A small motorbike is parked in a parking lot.', 'A small motorbike is sitting on a bed.', 'A small motorbike is sitting on a bed.', 'A toy car with a remote control on it.', 'A laptop computer sitting on top of a bed.', 'A laptop computer sitting on top of a bed.', 'A remote control sitting on top of a keyboard.', 'A remote control sitting on top of a keyboard.']"
DRSL3_0_6,fruit_0909.jpg,"['A close up of a apple on a table.', 'A red and white fire hydrant sitting on top of a metal pole.', 'A red umbrella is hanging from a red pole.', 'A person holding an umbrella in the rain.', 'A person with a red umbrella is walking in the rain.', 'A person with a backpack and umbrella in the snow.', 'A woman holding an umbrella in the snow.', 'A man with a backpack is walking down a snowy slope.', 'A person with a backpack and umbrella walking down a snowy slope.', 'A man in a black jacket is standing on a snowy slope.', 'A man carrying a snowboard down a snowy slope.']"
DRSL3_0_6,motorbike_0485.jpg,"['A motorcycle parked in the middle of the road.', 'A row of motorcycles parked on a dirt road.', 'A row of motorcycles parked on a dirt surface.', 'A row of motorcycles parked in a row on a carpet.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A row of parked motorcycles parked next to each other.', 'A row of parked motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.']"
DRSL3_0_6,cat_0217.jpg,"[""A cat is sleeping on a person's lap."", 'A cat is sitting in a car seat.', 'A cat is standing in a car window.', 'A cat standing in front of a car window.', 'A cat standing in front of a car in a parking lot.', 'A man standing next to a car with a dog.', 'A man standing next to a car with a dog.', 'A man standing next to a truck with a dog in the back.', 'A man standing next to a large white cow.', 'A man standing next to a truck with a large object in the back.', 'A man standing next to a metal pole with a metal object in it.']"
DRSL3_0_6,car_0677.jpg,"['A car with a red and black stripe on the front.', ""A car with a helmet on it's back."", 'A toy car is sitting on a table.', 'A toy is sitting on a table with a toy mouse.', 'A plastic container filled with food on top of a wooden table.', 'A plastic container filled with food on top of a stove.', 'A bowl of food that is sitting on a table.', 'A bowl of food with a spoon and a blender.', 'A bowl of food that is sitting on a counter.', 'A bowl of food with a spoon and a bowl of food.', 'A bowl of food with a spoon and a bowl of food.']"
DRSL3_0_6,person_0612.jpg,"['A woman in a dress is talking on a cell phone.', 'A woman in a dress is smiling.', 'A woman wearing a red dress and a red tie.', 'A woman wearing a red dress and a red hat.', 'A young girl wearing a pink dress and a pink hat.', 'A little girl wearing a pink shirt and a pink scarf.', 'A little boy with a pink teddy bear in his arms.', 'A baby is sitting in a crib with a toy.', 'A baby is sitting in a crib with a toy.', 'A baby is sleeping in a stuffed animal.', 'A baby is sitting in a toy bed.']"
DRSL3_0_6,fruit_0585.jpg,"['A close up of a apple on a tree.', 'A large apple in a blue and white pattern.', 'A chocolate donut with a chocolate frosting on top.', 'A chocolate donut with a chocolate frosting on top.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on top of it.']"
DRSL3_0_6,dog_0349.jpg,"['A dog is standing in a room with a bag.', 'A dog is standing on the floor with a pair of shoes on.', 'A dog is sitting on a wooden floor.', 'A dog is sitting on a wooden bench.', 'A dog is sitting on a wooden bench.', 'A dog sitting on a wooden chair next to a laptop.', 'A dog sitting on a chair with a laptop on it.', 'A dog sitting on a wooden chair next to a laptop.', 'A dog sitting on top of a laptop computer.', 'A dog sitting on a wooden desk next to a laptop.', 'A small dog sitting on top of a laptop computer.']"
DRSL3_0_6,fruit_0326.jpg,"['A large apple is sitting on top of a green apple.', 'A tennis ball is on a tennis court.', 'A tennis ball is being played on a green court.', 'A tennis ball is on a tennis court.', 'A tennis ball is being played on a tennis court.', 'A tennis ball is being played on a court.', 'A tennis ball is being played on a tennis court.', 'A tennis ball is being played on a tennis court.', 'A man is playing tennis on a blue court.', 'A man with a helmet on is standing on a tennis court.', 'A man wearing a helmet and a red shirt on a tennis court.']"
DRSL3_0_6,person_0299.jpg,"['A man in a suit and tie is talking on a cell phone.', 'A woman in a dress is talking on a cell phone.', 'A woman in a dress is talking on a cell phone.', 'A woman is holding a cat in her hand.', 'A woman is holding a cat in her mouth.', 'A little girl is holding a stuffed animal.', 'A little girl holding a stuffed animal in her mouth.', 'A baby giraffe is eating a piece of cake.', 'A baby giraffe is eating a piece of cake.', 'A baby giraffe is eating a piece of cake.', 'A baby giraffe eating a piece of cake.']"
DRSL3_0_6,airplane_0484.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A motorcycle parked on the side of a road.', 'A motorcycle parked on the side of a road.', 'A bicycle parked on a park bench next to a sidewalk.', 'A bicycle parked on a park bench next to a bench.', 'A bicycle parked on a park bench next to a bench.', 'A bicycle parked next to a bench on a sidewalk.', 'A bicycle is sitting on a wooden bench.', 'A bicycle is sitting on a wooden bench.', 'A bicycle is sitting on a wooden bench.', 'A wooden bench with a wooden stool next to a wooden fence.']"
DRSL3_0_6,flower_0356.jpg,"['A vase with a flower in it on a table.', 'A flock of birds flying over a building.', 'A group of birds flying over a body of water.', 'A group of planes flying in the air.', 'A group of birds flying over a body of water.', 'A group of planes flying in the sky.', 'A group of seagulls flying over a body of water.', 'A group of planes flying in formation over a body of water.', 'A group of planes flying over a body of water.', 'A group of planes flying in the air.', 'A group of planes flying over a body of water.']"
DRSL3_0_6,motorbike_0366.jpg,"['A motorcycle parked in front of a large building.', 'A motorcycle parked next to a wooden table.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A row of motorcycles parked next to each other.', 'A row of old fashioned motorcycles parked on a wooden floor.', 'A bunch of old fashioned wooden blocks on a table.', 'A bunch of different types of shoes on a table.', 'A pile of old fashioned clothing on a wooden table.', 'A pile of different types of ties on a table.', 'A pile of different colored teddy bears on a table.']"
DRSL3_0_6,flower_0255.jpg,"['A bunch of bananas hanging from a tree.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.']"
DRSL3_0_6,fruit_0506.jpg,"['A large apple is sitting on top of a green apple.', 'A close up of a banana in a jar.', 'A small bird is sitting on a piece of paper.', 'A large brown bear wearing a hat.', 'A black and white photo of a person wearing a hat.', 'A teddy bear wearing a hat and a hat.', 'A man wearing a hat and a hat on a bed.', 'A baby is wearing a hat and a teddy bear.', 'A man in a white shirt and a black shirt.', 'A man in a black shirt is laying on a bed.', 'A man in a white shirt and a black shirt.']"
DRSL3_0_6,dog_0437.jpg,"['A dog wearing a red collar and a red bow tie.', ""A dog is sitting on the floor with a shoe on it's back."", 'A dog sitting on a park bench with a bag on it.', 'A dog sitting on a skateboard in the street.', 'A dog sitting on a skateboard in the street.', 'A dog sitting on a skateboard in the street.', 'A dog sitting on a skateboard in a parking lot.', 'A dog sitting on a laptop on a sidewalk.', 'A small dog sitting on a laptop computer.', 'A laptop computer sitting on top of a wooden table.', 'A laptop computer sitting on top of a wooden table.']"
DRSL3_0_6,dog_0113.jpg,"['A dog is running in the grass with a frisbee.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a white shirt and a black and white cow.', 'A woman in a dress and a man in a dress are standing in front of a cow.', 'A woman in a dress and a man in a dress are standing next to a cow.', 'A woman in a dress and a man in a dress.', 'A man and a woman are standing next to a cow.']"
DRSL3_0_6,flower_0181.jpg,"['A large flower in a tree in a garden.', 'A large red and white flower in a green vase.', 'A large red and white flower in a green vase.', 'A large group of flowers in a large window.', 'A row of red and white flowers in a green vase.', 'A row of colorful umbrellas in a row.', 'A row of white and red flowers in a row.', 'A row of white and red striped umbrellas.', 'A row of white and red striped umbrellas.', 'A row of white and red striped umbrellas.', 'A row of white and red striped umbrellas.']"
DRSL3_0_6,airplane_0570.jpg,"['A large jetliner flying through the sky.', 'A large airplane flying in the sky with a sky background.', 'A plane is flying in the air near a building.', 'A plane is parked on the runway of an airport.', 'A man sitting on a plane with his luggage.', 'A man sitting on a bench with a cat on his head.', 'A man sitting on a bench with a cat on his head.', 'A man sitting on a bench next to a black and white cat.', 'A man sitting on a bench next to a wall.', 'A man sitting on a bench next to a black and white cat.', 'A man sitting on a bench next to a black and white cat.']"
DRSL3_0_6,motorbike_0544.jpg,"['A motorcycle parked in front of a building.', 'A motorcycle parked on a wooden bench next to a wooden fence.', 'A motorcycle parked on a wooden bench next to a wooden fence.', 'A cat sitting on a wooden bench next to a motorcycle.', 'A cat sitting on a wooden bench next to a wooden chair.', 'A cat sitting on a wooden bench next to a book.', 'A cat sitting on a wooden bench next to a book.', 'A cat sitting on a wooden bench next to a book.', 'A cat sitting on a wooden bench next to a book.', 'A cat laying on a wooden table next to a book.', 'A cat laying on a bed with a book.']"
DRSL3_0_6,airplane_0341.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the runway with a man standing on the ground.', 'A plane is parked on the runway with a man standing behind it.', 'A man holding a sign that says ""Don\'t Stop The Hate"".', 'A statue of a man holding a sign on a building.', 'A street sign with a cat on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A street sign with a street name on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A street sign with a street name on it.']"
DRSL3_0_6,airplane_0725.jpg,"['A large jetliner flying through the sky.', 'A large airplane is flying in the sky.', 'A plane is parked on the runway of an airport.', 'A plane is parked on the runway with a sign attached to it.', 'A metal pole with a knife and a metal object on it.', 'A pair of scissors sitting on top of a wooden shelf.', 'A pair of scissors and a toothbrush on a counter.', 'A pair of scissors sitting on a counter next to a toothbrush.', 'A toothbrush and a toothbrush holder in a bathroom.', 'A wooden table with a toothbrush and a toothbrush holder.', 'A toothbrush and a toothbrush holder in a bathroom.']"
DRSL3_0_6,person_0194.jpg,"['A man holding a tennis racket in his hand.', 'A man standing on a tennis court holding a racket.', 'A man standing on a tennis court holding a racket.', 'A man standing on a tennis court holding a racket.', 'A group of people standing next to each other on a street.', 'A group of people standing around a street with a sky background.', 'A group of people standing next to each other.', 'A group of people standing next to each other on a street.', 'A group of people standing next to each other.', 'A group of people standing next to each other on a street.', 'A group of people standing next to each other on a bus.']"
DRSL3_0_6,dog_0006.jpg,"['A dog is standing in the grass with a frisbee.', 'A brown and white dog is looking at the camera.', 'A small white dog is looking at the camera.', 'A white and black dog looking at something in the background.', 'A white and black vase with a flower in it.', 'A close up of a bowl of water with a flower in it.', 'A glass of water with a flower in it.', 'A glass of water with a flower in it.', 'A glass of water with a spoon in it.', 'A glass of water with a spoon in it.', 'A glass of water with a spoon in it.']"
DRSL3_0_6,fruit_0764.jpg,"['A close up of a red apple on a tree.', 'A close up of a chocolate cake with a candle.', 'A doughnut with a chocolate frosting on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.', 'A doughnut with a chocolate topping on it.']"
DRSL3_0_6,motorbike_0147.jpg,"['A motorcycle parked on the side of the road.', 'A row of parked motorcycles parked in a parking lot.', 'A row of parked motorcycles parked in a row.', 'A row of parked motorcycles parked next to each other.', 'A row of parked motorcycles parked next to each other.', 'A row of parked motorcycles parked next to each other.', 'A row of parked motorcycles parked next to each other.', 'A row of row of row of row of row of row of row of row of row of', 'A row of row of row of row of row of row of row of row of row of', 'A row of row of row of row of row of row of row of row of row of', 'A row of row of row of row of row of row of row of row of row of']"
DRSL3_0_6,flower_0348.jpg,"['A large white flower in a green field.', 'A large white bird standing in a pond.', 'A large white bird standing in a pond.', 'A large white bird standing in a vase.', 'A large white flower in a vase on a table.', 'A vase with a flower in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.']"
DRSL3_0_6,fruit_0013.jpg,"['A bunch of bananas hanging from a tree.', 'A small vase with a flower in it.', 'A small vase with a flower in it.', 'A white vase with a blue and white pattern on it.', 'A white vase with a blue and white pattern on it.', 'A white vase with a blue and white pattern on it.', 'A white and red teddy bear sitting on a white pillow.', 'A white vase with a white and red pattern on it.', 'A white and red teddy bear sitting on a white bed.', 'A white vase with a white and red pattern on it.', 'A white and red vase with a white and red pattern.']"
DRSL3_0_6,cat_0754.jpg,"['A cat is sitting on a bed with a remote.', 'A cat is sitting on a window sill.', 'A cat is sitting in a window sill.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat standing in front of a window in a store.', 'A cat standing in front of a window in a store.', 'A large statue of a bear in a store.', 'A large statue of a man standing next to a store.']"
DRSL3_0_6,car_0627.jpg,"['A black and white photo of a car parked in a parking lot.', 'A motorcycle parked in a parking lot with a car on the road.', 'A motorcycle is parked on the street with a car behind it.', 'A motorcycle is parked on the street with a car behind it.', 'A motorcycle is parked on the road with a man on it.', 'A motorcycle is driving down the road with a crowd of people watching.', 'A motorcycle is driving down the road with a crowd of people watching.', 'A motorcycle rider is riding down the road.', 'A group of motorcycles are racing on a track.', 'A group of people riding motorcycles down a road.', 'A group of people riding on the back of a motorcycle.']"
