loss_name,pic_name,answers
DRSL3_0_6,cat_0391.jpg,"['A cat is sitting on a white wall.', 'A black and white cat is sitting on a couch.', 'A black and white cat is sitting on a couch.', 'A black and white cat is sitting on a couch.', 'A black and white cat is sitting on a couch.', 'A black and white cat is sitting on a couch.', 'A black and white cat is sitting on a couch.', 'A white and black dog is sitting on a couch.', 'A white dog is eating a piece of cake.', 'A large brown dog is sitting on a couch.', 'A dog eating a piece of cake in a living room.']"
DRSL3_0_6,cat_0317.jpg,"['A cat is laying on the floor with its paws.', 'A cat is sitting on a window sill.', 'A cat is sitting on a window sill.', 'A cat is sitting on a window sill.', 'A cat is standing in front of a window.', 'A street sign with a bird on it.', 'A street sign on a pole in front of a building.', 'A street sign on a pole in front of a building.', 'A street sign on a city street with a street light.', 'A street sign on a pole in front of a building.', 'A street sign on a city street with a street light.']"
DRSL3_0_6,cat_0884.jpg,"[""A cat is sitting on a person's lap."", 'A cat is sitting on a wooden floor.', 'A man is standing in front of a mirror.', 'A man is standing in front of a window.', 'A man is standing in front of a window.', 'A man standing in front of a window with a knife.', 'A man standing next to a wooden wall with a knife.', 'A man standing next to a jar of soap.', 'A man standing next to a jar of honey.', 'A man standing next to a large jar of water.', 'A man standing in front of a large metal pot.']"
DRSL3_0_6,airplane_0699.jpg,"['A large passenger jet flying over a city.', 'A large passenger jet parked on the runway of an airport.', 'A large passenger jet parked on the side of the road.', 'A bus parked next to a truck on a road.', 'A bicycle parked next to a bus on a street.', 'A bicycle parked next to a bus on a street.', 'A bicycle parked next to a parked car.', 'A bicycle parked next to a parked car.', 'A bicycle parked next to a parked car.', 'A bicycle parked next to a parked car.', 'A bicycle parked next to a parked car.']"
DRSL3_0_6,flower_0064.jpg,"['A close up of a flower in a flower pot.', 'A green plant in a green vase on a tree.', 'A green plant in a green vase on a tree.', 'A green plant in a tree with a flower in it.', 'A large green plant in a tree filled forest.', 'A large tree with a bunch of leaves on it.', 'A tree with a bunch of leaves in it.', 'A tree with a bunch of leaves in it.', 'A tree with a bunch of leaves in it.', 'A tree with a bunch of leaves in it.', 'A tree with a bunch of leaves in it.']"
DRSL3_0_6,airplane_0364.jpg,"['A large jetliner flying over a large building.', 'A large passenger jet parked on the tarmac.', 'A truck parked in front of a building with a sign on it.', 'A parking meter is shown on a street.', 'A parking meter is shown on a street.', 'A parking meter next to a parking meter on a sidewalk.', 'A parking meter next to a parking meter on a sidewalk.', 'A parking meter next to a bike and a parking meter next to a parking meter.', 'A parking meter with a bicycle on it.', 'A parking meter next to a bike and a parking meter on a sidewalk.', 'A parking meter next to a bike on a sidewalk.']"
DRSL3_0_6,flower_0797.jpg,"['A large green plant in a green vase.', 'A close up of a plant with a knife in it.', ""A close up of a person's face with a flower in their hand."", ""A close up of a person's face with a knife."", ""A close up of a person's face with a knife."", ""A close up of a person's hand with a knife."", 'A person is holding a piece of food in their hand.', 'A person is holding a piece of food in their hand.', 'A person is holding a piece of food in their hand.', 'A person is holding a piece of food in their hand.', 'A person is holding a pair of scissors.']"
DRSL3_0_6,fruit_0980.jpg,"['A bird is sitting on a piece of paper.', 'A large white bird standing on top of a green field.', 'A man standing on top of a tennis court holding a ball.', 'A tennis ball is being played on a green field.', 'A tennis ball is being played on a court.', 'A tennis ball is flying in the air with a racket.', 'A tennis ball is being played on a green field.', 'A group of people playing a game of soccer.', 'A soccer ball is being played on a field.', 'A group of people playing a game of soccer.', 'A group of men playing a game of soccer.']"
DRSL3_0_6,person_0128.jpg,"['A woman in a dress is talking on a cell phone.', 'A man in a suit and tie standing in front of a wall.', 'A man in a suit and tie standing in front of a window.', 'A man with a beard and a tie is smiling.', 'A man with a beard and a tie.', 'A man wearing a hat and a tie.', 'A man wearing a hat and a hat with a smile on his face.', 'A man wearing a hat and a hat with a smile on his face.', 'A man wearing a hat and a hat with a snowboard.', 'A man wearing a hat and a hat with a snowboard.', 'A close up of a snowboard with a sticker on it.']"
DRSL3_0_6,motorbike_0201.jpg,"['A motorcycle parked on the side of a road.', 'A motorcycle parked in a field next to a tree.', 'A motorcycle parked in a field next to a tree.', 'A motorcycle parked in a field next to a tree.', 'A row of motorcycles parked on a lush green field.', 'A row of motorcycles parked on a lush green field.', 'A row of motorcycles parked on a lush green field.', 'A row of motorcycles parked next to each other on a lush green field.', 'A row of motorcycles parked next to each other.', 'A row of colorful lawn chairs with a bunch of colorful flowers.', 'A row of colorful umbrellas on a table.']"
DRSL3_0_6,motorbike_0002.jpg,"['A motorcycle parked in front of a parked motorcycle.', 'A motorcycle parked in front of a large building.', 'A motorcycle parked in a parking lot with other motorcycles.', 'A group of motorcycles parked in a parking lot.', 'A group of motorcycles parked in a parking lot.', 'A group of motorcycles parked in a parking lot.', 'A group of motorcycles parked in a parking lot.', 'A row of motorcycles parked in a row on a carpet.', 'A group of motorcycles parked in a row.', 'A row of red and white motorcycles parked in a row.', 'A row of red and white motorcycles parked in a row.']"
DRSL3_0_6,flower_0519.jpg,"['A banana is sitting on a banana peel.', 'A bunch of bananas hanging from a tree.', 'A green and yellow flower in a green vase.', 'A white vase with a flower in it.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with flowers in it on a table.', 'A vase with a flower in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.', 'A vase with flowers in it on a table.']"
DRSL3_0_6,cat_0114.jpg,"['A black and white cat sitting on a wooden floor.', 'A cat is sleeping on a blanket in a room.', 'A cat is sleeping on a blanket in a bed.', 'A cat is sleeping on a blanket in a bed.', 'A cat is sleeping on a blanket in a bed.', 'A cat laying on top of a bed.', 'A cat is sleeping on a blanket in a bed.', 'A cat sleeping on a bed with a stuffed animal.', 'A cat is sleeping on a bed with a bag.', 'A cat sleeping on a bed with a stuffed animal.', 'A cat is sleeping on a bed with a stuffed animal.']"
DRSL3_0_6,cat_0775.jpg,"[""A cat is sitting on a person's lap."", 'A man holding a cat in his hand.', 'A man holding a cat in his hand.', 'A man holding a teddy bear in his hand.', 'A man holding a toothbrush in his mouth.', 'A man holding a toothbrush in his hand.', 'A man holding a donut in his hand.', 'A man holding a knife in his hand.', 'A man holding a knife in his hand.', 'A man holding a knife up to his face.', 'A man holding a knife in his hand.']"
DRSL3_0_6,fruit_0289.jpg,"['A close up of a apple on a table.', 'A close up of a metal object with a red and white background.', 'A large red and white bird standing on top of a yellow and green umbrella.', 'A red umbrella is hanging from a red pole.', 'A red umbrella is hanging from a red pole.', 'A large umbrella is hanging from a red pole.', 'A large red umbrella is hanging from a pole.', 'A large umbrella is hanging from a red pole.', 'A large umbrella is hanging from a pole.', 'A large umbrella is hanging from a pole.', 'A large umbrella is hanging from a pole.']"
DRSL3_0_6,cat_0819.jpg,"['A cat is sitting on a bed with a remote.', 'A cat is sitting on a bathroom floor.', 'A cat is standing in a bathroom mirror.', 'A cat is standing in a bathroom mirror.', 'A cat is standing in a bathroom mirror.', 'A cat is standing in a bathroom sink.', 'A cat is standing in a bathroom mirror.', 'A cat is standing in a bathroom sink.', 'A cat is standing in a bathroom sink.', 'A cat is standing in a bathroom sink.', 'A cat is standing in a sink in a bathroom.']"
DRSL3_0_6,person_0412.jpg,"['A man wearing a tie and a shirt.', 'A man wearing a tie and a hat.', 'A man with a beard is holding a piece of cake.', 'A man with a beard is holding a donut in his mouth.', 'A man eating a banana in front of a camera.', 'A man eating a banana in front of a window.', 'A banana is in a bowl with a person holding it.', 'A banana is in a bowl with a person eating it.', 'A banana is in a bowl with a person holding it.', 'A banana is sitting in a bowl with a drink in it.', 'A banana is in a bowl with a banana in it.']"
DRSL3_0_6,motorbike_0512.jpg,"['A motorcycle parked in a parking lot next to a wall.', 'A motorcycle parked in a field with a large tent.', 'A motorcycle parked in a field with a fence in the background.', 'A group of people standing around a small motorbike.', 'A group of children are sitting on a dirt field.', 'A young boy is playing with a toy elephant.', 'A little boy is playing with a toy elephant.', 'A little boy is playing with a toy elephant.', 'A baby is sitting in a crib with a stuffed animal.', 'A baby giraffe is eating a piece of cake.', 'A baby giraffe is eating a piece of cake.']"
DRSL3_0_6,fruit_0190.jpg,"['A close up of a tree with a fruit in it.', ""A small bird with a green and yellow pattern on it's face."", 'A white and red flower in a white vase.', 'A white and red teddy bear sitting on a white surface.', 'A white and red flower in a white vase.', 'A white and red teddy bear sitting on a white surface.', 'A white and red teddy bear sitting on a white pillow.', 'A white teddy bear sitting on top of a white surface.', 'A white teddy bear sitting on a white pillow.', 'A white and blue striped teddy bear sitting on a white surface.', 'A white teddy bear sitting on a white pillow.']"
DRSL3_0_6,motorbike_0620.jpg,"['A motorcycle parked in a parking lot with people standing around.', 'A motorcycle parked in front of a display of motorcycles.', 'A group of motorcycles parked in a parking lot.', 'A bunch of different types of motorcycles.', 'A display of many different types of stuffed animals.', 'A display of many different types of stuffed animals.', 'A display of many different types of stuffed animals.', 'A bunch of stuffed animals on a shelf.', 'A bunch of stuffed animals on a shelf.', 'A bunch of stuffed animals on a table.', 'A bunch of different colored teddy bears on a table.']"
DRSL3_0_6,fruit_0504.jpg,"['A large yellow and green bird sitting on top of a yellow and green flower.', 'A close up of a banana in a tree.', 'A close up of a tree with a banana in it.', 'A close up of a tree with a banana in it.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a tree.', 'A apple is sitting on top of a banana.']"
DRSL3_0_6,person_0396.jpg,"['A man in a suit is holding a camera.', 'A man with a beard is holding a toothbrush.', 'A young boy eating a banana in the dark.', 'A little boy eating a piece of cake with a tooth brush.', 'A little girl eating a piece of cake.', 'A little girl eating a piece of cake.', 'A little girl eating a piece of cake.', 'A little girl eating a piece of cake.', 'A little girl eating a piece of cake.', 'A baby is eating a piece of cake.', 'A baby is eating a piece of cake.']"
DRSL3_0_6,cat_0768.jpg,"['A cat is sitting in a car seat.', 'A cat is sitting in a bowl of water.', 'A cat is sitting on a white bowl.', 'A cat is sitting in a bowl of water.', 'A cat is eating from a bowl of water.', 'A white cat eating a piece of cake.', 'A white and black bird eating from a bowl.', 'A white bowl filled with a mixture of food.', 'A bowl of food with a spoon in it.', 'A bowl of cereal with a spoon in it.', 'A bowl of food with a spoon in it.']"
DRSL3_0_6,cat_0257.jpg,"['A cat is sitting on a couch with a remote.', ""A cat is sleeping on a blanket with a cat's head."", 'A cat is sleeping on a blanket with a white blanket.', 'A black and white cat sleeping on a white blanket.', 'A black and white cat laying on a blanket.', 'A black and white cat laying in a pile of hay.', 'A baby elephant is laying down in a pile of water.', 'A baby elephant is eating from a bowl.', 'A baby elephant is drinking water from a pond.', 'A baby elephant drinking water from a pond.', 'Two elephants drinking water from a river.']"
DRSL3_0_6,motorbike_0650.jpg,"['A motorcycle parked in a parking lot with a large amount of paint.', 'A motorcycle parked in a parking lot with a green background.', 'A motorcycle parked in front of a large building.', 'A motorcycle parked in a field with a green sky background.', 'A motorcycle is parked on the side of the road.', 'A motorcycle is parked on the side of the road.', 'A motorcycle is parked on the side of the road.', 'A motorcycle is parked on the grass near a tree.', 'A motorcycle is riding down a hill with a helmet on.', 'A motorcycle is riding down a hill with a helmet on.', 'A motorcycle rider is riding through the snow.']"
DRSL3_0_6,fruit_0998.jpg,"['A close up of a baseball bat on a field.', 'A close up of a yellow and orange on a blue surface.', 'A close up of a yellow and orange shaped orange.', 'A yellow and orange shaped object with a yellow and orange shaped face.', 'A white and yellow bird sitting on a white plate.', 'A white cake with a white frosting on top.', 'A bowl of food with a spoon in it.', 'A bowl of soup with a spoon in it.', 'A bowl filled with a mixture of food.', 'A bowl of soup with a spoon in it.', 'A bowl of soup with a spoon in it.']"
DRSL3_0_6,airplane_0151.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A large jetliner is parked on the runway.', 'A plane is flying through the air on a highway.', 'A fighter jet is flying through the air.', 'A motorcycle is parked on the street with a helmet on.', ""A motorcycle with a helmet on it's back."", 'A motorcycle is parked on the street with a sticker on it.', 'A bicycle is parked on the street with a sign on it.', 'A pair of scissors on a street corner.', 'A pair of scissors on a street corner.', 'A pair of scissors and a toothbrush on a sidewalk.']"
DRSL3_0_6,cat_0517.jpg,"['A cat is sitting on a white surface.', 'A cat is sitting on a wooden floor.', 'A cat is standing in front of a tree.', 'A cat is standing in front of a tree.', 'A black bear is eating a piece of fruit.', 'A cat is standing in front of a window sill.', 'A cat is eating from a car window.', 'A black bear is eating a banana in a car.', 'A bear is eating a piece of cake in the car.', 'A bear is eating a piece of cake in the street.', 'A cow is eating a piece of cake in the car.']"
DRSL3_0_6,cat_0580.jpg,"['A cat is sitting on a wooden floor.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat is standing in front of a window.', 'A cat is looking out of a window.', 'A cat is looking out of a car window.', 'A cat is looking out a window at the camera.', 'A car is driving in the rain with a reflection of a cat.', 'A car is driving in the rain with a bird in its mouth.', 'A car is driving in front of a building with a sign saying ""Don\'t Stop Driving"".']"
DRSL3_0_6,person_0285.jpg,"['A woman in a dress is smiling and talking on the phone.', 'A woman in a dress is posing for a picture.', 'A woman in a dress with a red bow tie.', 'A picture of a woman wearing a red dress.', 'A large statue of a man with a hat on.', 'A large statue of a bear on a table.', 'A toy elephant with a toy face on it.', 'A toy baseball bat is sitting on a table.', 'A wooden table with a toy banana and a toy toothbrush.', 'A plastic container with a toothbrush and a banana.', 'A plastic container filled with a bunch of bananas.']"
DRSL3_0_6,fruit_0067.jpg,"['A large red and white bird sitting on top of a yellow flower.', 'A colorful flower in a vase on a table.', 'A colorful flower in a pink vase on a table.', 'A pink flower in a pink vase on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a pink flower in it.', 'A teddy bear is sitting on a white sheet.', 'A teddy bear is sitting on a white sheet.', 'A teddy bear is sitting on a white towel.']"
DRSL3_0_6,dog_0032.jpg,"['A dog is sitting on a chair in front of a mirror.', 'A dog is sitting on a wooden bench.', 'A dog is standing on a wooden bench.', 'A group of dogs standing next to each other on a wooden floor.', 'A herd of sheep standing next to each other in a field.', 'A herd of cattle standing next to each other in a field.', 'A group of men standing next to a pile of hay.', 'A pile of luggage piled up on top of each other.', 'A pile of old fashioned crates filled with lots of stuff.', 'A group of cows standing in a pile of hay.', 'A bunch of bags of luggage on the ground.']"
DRSL3_0_6,car_0813.jpg,"['A car parked in the middle of the road.', 'A white car parked in front of a red car.', 'A white and black motorcycle parked in a parking lot.', 'A vintage car is parked in a parking lot.', 'A vintage car is parked in a garage.', 'A vintage car with a large red and white stripe on the front.', 'A vintage car with a large, red and white painted face.', 'A large red and white teddy bear sitting on a shelf.', 'A large red and white teddy bear sitting on a shelf.', 'A large teddy bear sitting on top of a display.', 'A large statue of a bear on a shelf.']"
DRSL3_0_6,airplane_0664.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A plane is parked on the runway with a sign on it.', 'A sign that says ""Don\'t Stop The Ride"" on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A sign that says ""Don\'t Stop The Hate"" on it.', 'A toothbrush and a toothpaste dispenser on a wall.', 'A toothbrush and a toothpaste are on a table.', 'A toothbrush and toothpaste in a cup.', 'A toothbrush and toothpaste in a cup.']"
DRSL3_0_6,flower_0706.jpg,"['A couple of birds sitting on top of a green plant.', 'A close up of a flower in a vase.', 'A vase with a flower in it next to a flower pot.', 'A vase with a flower in it next to a bottle of water.', 'A bottle of water and a flower in a vase.', 'A bottle of water and a flower in a tree.', 'A bottle of water and a flower in a vase.', 'A bottle of water and a flower in a vase.', 'A bottle of water and a bottle of water.', 'A bottle of water and a bottle of water.', 'A bottle of water and a bottle of water.']"
DRSL3_0_6,flower_0608.jpg,"['A red and white flower in a blue vase.', 'A large red and white flower in a blue sky.', 'A large red and white flower in a red and white flower vase.', 'A red and white striped umbrella is hanging from a tree.', 'A red and white striped umbrella is hanging from a red pole.', 'A red and white striped umbrella is sitting on a red bench.', 'A red and white striped bench with a red and white striped umbrella.', 'A row of red and yellow park benches.', 'A row of red benches on a street.', 'A row of benches on a street with a red and yellow sign.', 'A row of benches on a sidewalk near a street.']"
DRSL3_0_6,fruit_0133.jpg,"['A banana is sitting on top of a banana tree.', 'A large yellow banana sitting on top of a green banana.', 'A large yellow bird sitting on top of a yellow flower.', 'A large white bird sitting on top of a white object.', 'A snowboarder is wearing a red blanket.', 'A snowboarder is in the air on a snowy day.', 'A snowboarder is jumping in the air while riding a snowboard.', 'A snowboarder is jumping in the air on a snowy day.', 'A snowboarder is jumping in the air while riding a snowboard.', 'A person on a snowboard jumping in the air.', 'A man on a snowboard jumping in the air.']"
DRSL3_0_6,flower_0216.jpg,"['A large yellow flower in a green vase.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A vase with a flower in it on a table.', 'A picture of a person holding a vase with flowers.', 'A picture of a person holding a toy in their hand.', 'A picture of a person holding a Wii game controller.']"
DRSL3_0_6,dog_0061.jpg,"['A dog is sitting on the grass with a frisbee.', 'A dog is sitting on the grass with a toy.', 'A dog is sitting on the grass with a pillow.', 'A dog is sitting on a blanket in the grass.', 'A man laying on the ground with a dog.', 'A man laying on the ground with a stuffed animal.', 'A man laying on a bed with a baby.', 'A man and a baby are laying on a blanket.', 'A man and a baby are laying on a blanket.', 'A man and a baby elephant are laying in a blanket.', 'A man and a woman are laying in a bed.']"
DRSL3_0_6,person_0023.jpg,"['A man in a suit and tie standing next to a group of people.', 'A man in a suit and tie standing next to a microphone.', 'A man in a suit and tie standing in front of a wall.', 'A man with a beard and a tie is standing in front of a wall.', 'A man with a beard is wearing a hat.', 'A man with a beard is wearing a hat.', 'A man with a beard is wearing a hat.', 'A picture of a man with a beard.', ""A close up of a person's face with a book."", 'A picture of a bear with a picture of a person.', 'A picture of a bear with a picture of a tree.']"
