loss_name,pic_name,answers,meteor_socres
CE,car_0090.jpg,"['A car parked in a parking lot with a dog.', 'A car is parked in a parking lot with a car on the road.', 'A car is parked in a parking lot with a car on the back of it.', 'A red and white car parked next to a red and white car.', 'A pair of scissors sitting on top of a table.']","[1, 0.8491, 0.8345, 0.2212, 0.1364]"
CE,car_0093.jpg,"['A car parked in a parking lot with a dog.', 'A car is parked in a parking lot with a car on the road.', 'A car is parked in a parking lot with a lot of cars.', 'A train with a bunch of people on it.']","[1, 0.8491, 0.8296, 0.3413]"
CE,car_0098.jpg,"['A car parked in a parking lot with a dog.', 'A car parked next to a motorcycle on a street.', 'A group of cars parked next to each other.', 'A group of motorcycles parked on a lot.', 'A row of motorcycles parked on a lot.', 'A row of parked motorcycles parked next to each other.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.4646, 0.2896, 0.2315, 0.2315, 0.1818, 0.0424]"
CE,car_0101.jpg,"['A car parked in a parking lot with a dog.', 'A car parked next to a truck on a street.', 'A group of cars parked next to each other on a highway.', 'A group of trucks parked next to each other.', 'A row of trucks parked next to each other on a dirt road.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.4646, 0.3321, 0.1376, 0.177, 0.0424]"
CE,car_0104.jpg,"['A car parked in front of a building with a dog.', 'A car parked next to a motorcycle on a street.', 'A car is driving down the road with a car on the road.', 'A group of cars parked next to each other on a road.', 'A group of trucks parked next to each other.', 'A group of trucks parked next to each other.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.4295, 0.3049, 0.3524, 0.1695, 0.1695, 0.0787]"
CE,car_0105.jpg,"['A car is parked in the middle of the road.', 'A car parked in a parking lot with a red and white sign.', 'A car parked next to a motorcycle in a parking lot.', 'A motorcycle parked next to a car on a street.', 'A row of parked motorcycles parked next to each other.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.3292, 0.2252, 0.1818, 0.1818, 0.0847]"
CE,car_0106.jpg,"['A car parked next to a motorcycle on a street.', 'A car parked in a parking lot with a dog.', 'A white truck parked in a parking lot.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire in it's mouth."", ""A truck with a red and white stripe on it's side."", 'A large metal object in a field with a metal object in the background.']","[1, 0.4646, 0.1852, 0.1852, 0.1852, 0.1818, 0.1818, 0.1364, 0.1786, 0.1754]"
CE,car_0110.jpg,"['A car parked in a parking lot with a red and white car.', 'A car parked next to a red car.', 'A red truck parked next to a red car.', 'A truck with a large red and white stripe on it.', 'A truck with a bunch of trucks parked in it.', 'A row of trucks parked next to each other.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.4701, 0.3758, 0.4599, 0.4178, 0.1103, 0.0345]"
CE,car_0111.jpg,"['A car parked next to a parked car.', 'A red and white truck parked in a garage.', 'A red truck parked in a garage next to a fence.', 'A truck with a red and yellow sticker on it.', 'A truck with a large amount of food in it.', 'A truck with a large red truck in it.', 'A truck with a large amount of cargo on it.', 'A truck with a bunch of logs in it.', 'A truck with a bunch of hay in it.', 'A herd of sheep in a field with a rope around their necks.']","[1, 0.2198, 0.5496, 0.163, 0.163, 0.1648, 0.163, 0.1648, 0.1648, 0.1579]"
CE,car_0112.jpg,"['A car parked in a parking lot with a dog.', 'A car is driving down the road with a car on the back of it.', 'A group of cars parked next to each other.', 'A group of trucks parked next to each other.', 'A row of double decker buses parked next to each other.', 'A group of motorcycles parked next to each other.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.3235, 0.2896, 0.1376, 0.1351, 0.1376, 0.0424]"
CE,car_0113.jpg,"['A car parked in a parking lot next to a car.', 'A white car parked on the side of the road.', 'A white truck parked on a dirt road.', 'A truck with a red and white sticker on it.', ""A truck with a red and white stripe on it's side."", ""A truck with a large tire on it's side."", ""A truck with a red and white stripe on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", 'A large white bear sitting on a rock.']","[1, 0.1681, 0.1709, 0.1261, 0.124, 0.1261, 0.124, 0.1261, 0.1261, 0.1261, 0.1261, 0.1282]"
CE,car_0114.jpg,"['A car parked in a parking lot next to a motorcycle.', 'A car parked in a parking lot with a red and white sign.', 'A red and white car is parked in a parking lot.', 'A large cake with a red ribbon on top.']","[1, 0.724, 0.526, 0.1271]"
CE,car_0004.jpg,"['A car is parked in a parking lot with a car on the back of it.', 'A car is driving down the road with a dog.', 'A car is driving down a road with a truck in the background.', 'A truck with a large tire on it.', 'A large truck with a large tire on it.', 'A large truck with a large tire on it.', 'A large truck with a large amount of smoke coming out of it.', 'A large white boat with a large red and blue flag.']","[1, 0.2924, 0.3497, 0.3155, 0.3136, 0.3136, 0.3368, 0.1913]"
CE,car_0005.jpg,"['A car parked in front of a car with a dog on the hood.', 'A car parked next to a motorcycle in a parking lot.', 'A motorcycle with a sticker on it on the side of it.', 'A pair of scissors are on a table.']","[1, 0.2381, 0.3868, 0.1736]"
CE,car_0006.jpg,"['A car parked in a parking lot with a dog.', 'A car is parked in a parking lot with a motorcycle.', 'A large group of motorcycles parked in a parking lot.', 'A large vase with many different colored vases on it.']","[1, 0.8887, 0.5204, 0.1364]"
CE,car_0010.jpg,"['A car parked in a parking lot next to a car.', 'A car parked in front of a building with a dog.', 'A white truck parked in front of a building.', 'A white truck parked in a field with a large tree.', ""A truck with a large tire on it's side."", 'A large white truck parked in a forest.', 'A truck with a large red sticker on it.', 'A large truck with a large tire on it.', 'A large truck with a large tire on it.', 'A large white truck with a large red sticker on it.', 'A large white truck with a large red sticker on it.', 'A large white truck with a large red sticker on it.', 'A large white truck with a large red sticker on it.', 'A large white bird sitting on top of a tree.']","[1, 0.3997, 0.3153, 0.4259, 0.1261, 0.3179, 0.1271, 0.1271, 0.1271, 0.125, 0.125, 0.125, 0.125, 0.1261]"
CE,car_0011.jpg,"['A truck parked on the side of the road.', 'A motorcycle parked on the side of a road.', 'A man sitting on a motorcycle with a dog.', 'A woman sitting on a bench with a skateboard.']","[1, 0.7023, 0.15, 0.15]"
CE,car_0012.jpg,"['A car parked in front of a building with a sign on the side of the road.', 'A car parked next to a car on a street.', 'A car is parked in front of a building.', 'A group of motorcycles parked in a parking lot.', 'A group of motorcycles parked in a row.', 'A group of birds sitting on top of a metal basket.']","[1, 0.2023, 0.4002, 0.2479, 0.2494, 0.1724]"
CE,car_0013.jpg,"['A car parked in a parking lot with a red and white car.', 'A car parked next to a red car.', 'A red and white car parked next to a red and white truck.', 'A row of parked cars lined up on a floor.', 'A row of row of row of row of row of row of row of row of row of']","[1, 0.4701, 0.5017, 0.1825, 0.0345]"
CE,car_0018.jpg,"['A car parked in front of a building with a dog.', 'A car is parked in a parking lot with a large amount of luggage.', 'A white car with a red seat and a black seat.', 'A white and black toy car sitting on a bed.', 'A remote control is shown with a remote control in the background.']","[1, 0.6233, 0.25, 0.1681, 0.3074]"
CE,car_0019.jpg,"['A car parked next to a parked motorcycle.', 'A car parked on the side of the road.', 'A car parked on the side of the road.', 'A large white bus parked on the beach.', 'A bus is parked on the beach with a large sign.', 'A bus is parked on the side of the road.', 'A bus is driving down the road near a body of water.']","[1, 0.2198, 0.2198, 0.1667, 0.2151, 0.163, 0.1596]"
CE,car_0024.jpg,"['A car parked in a parking lot with a dog.', 'A car is parked in a parking lot with a car on the road.', 'A car is driving down the road with a car on the road.', 'A car is parked on the street with a lot of cars.', 'A laptop computer sitting on top of a table.']","[1, 0.8491, 0.3292, 0.4282, 0.1376]"
CE,car_0025.jpg,"['A car parked in front of a building with a dog.', 'A motorcycle parked on a street with a large amount of cars.', 'A motorcycle parked on a parking lot next to a parking meter.', 'A group of motorcycles parked on a parking lot.', 'A row of motorcycles parked on a lot.', 'A row of rows of rows of different colored ties.']","[1, 0.4397, 0.2066, 0.2119, 0.2137, 0.1261]"
CE,car_0026.jpg,"['A car parked in a parking lot next to a truck.', 'A car is parked in front of a building.', 'A car is parked on the side of the road.', 'A car is parked on a street with a clock on the side of the road.', 'A cat sitting on top of a wooden bench.']","[1, 0.3613, 0.1681, 0.3411, 0.1271]"
CE,car_0027.jpg,"['A car parked in front of a car with a dog on the hood.', 'A motorcycle parked in front of a car.', 'A motorcycle parked next to a car on a street.', 'A row of motorcycles parked next to each other.', 'A row of vases on a table with a bunch of different colored vases on them.']","[1, 0.4877, 0.3285, 0.1379, 0.3155]"
CE,car_0030.jpg,"['A car parked in a parking lot next to a car.', 'A white car parked on the side of the road.', 'A white truck parked on a street next to a fence.', 'A white truck parked on a street next to a fence.', 'A white truck parked on a dirt road.', 'A white truck with a red sticker on it.', 'A white truck with a red sticker on it.', 'A white truck with a large sticker on it.', 'A white truck with a red sticker on it.', 'A white truck with a red and white stripe on it.', 'A white and black striped shirt with a black and white pattern.']","[1, 0.1681, 0.477, 0.477, 0.1709, 0.1271, 0.1271, 0.1271, 0.1271, 0.125, 0.124]"
CE,car_0031.jpg,"['A car parked in a parking lot next to a car.', 'A white car parked next to a red car.', 'A white truck parked on a street next to a fence.', 'A white truck parked on a dirt road.', 'A white and red truck parked in a parking lot.', 'A white and black striped truck with a black and white stripe on the front.', 'A wooden table with a wooden spoon on it.']","[1, 0.6356, 0.477, 0.1709, 0.481, 0.121, 0.1271]"
CE,car_0032.jpg,"['A car parked in a parking lot next to a car.', 'A white truck parked on a street next to a tree.', 'A white truck parked on a dirt road.', ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A truck with a large tire on it's side."", ""A white truck with a black and white stripe on it's side."", 'A white and black striped animal laying on a rock.']","[1, 0.477, 0.1709, 0.1261, 0.1261, 0.1261, 0.1261, 0.1261, 0.123, 0.1261]"
CE,car_0033.jpg,"['A red truck parked on the side of the road.', 'A group of people standing around a truck with a large amount of luggage.', 'A group of people standing around a truck with a bunch of trucks in the background.', 'A group of people sitting around a table with a bunch of umbrellas.']","[1, 0.1754, 0.2155, 0.1327]"
CE,car_0038.jpg,"['A car parked in front of a building with a dog.', 'A car parked next to a motorcycle on a street.', 'A car parked next to a motorcycle on a street.', 'A group of cars parked next to each other.', 'A group of motorcycles parked on a street.', 'A group of motorcycles parked next to each other.', 'A group of motorcycles parked on a lot.', 'A group of military jets parked on a runway.', 'A group of military jets parked on a runway.', 'A group of military jets parked on top of each other.', 'A group of large trucks parked on a field.', 'A group of military jets flying in formation.']","[1, 0.4295, 0.4295, 0.3153, 0.2137, 0.1695, 0.2137, 0.2119, 0.2119, 0.1667, 0.2119, 0.1709]"
CE,car_0039.jpg,"['A car parked in front of a building with a red and white sign.', 'A car parked next to a motorcycle with a sticker on it.', 'A car with a bunch of toys on it.', 'A small toy boat with a bunch of toys in it.']","[1, 0.4288, 0.2941, 0.2901]"
CE,car_0041.jpg,"['A car parked in a parking lot next to a car.', 'A car is parked in a parking lot with a car on the road.', 'A large white truck parked in a parking lot.', 'A large truck with a large amount of stickers on it.', 'A large truck with a large amount of cargo on it.', 'A truck with a large red truck on it.', 'A large truck with a large amount of cargo on it.', 'A large truck with a large amount of smoke coming out of it.', 'A large truck with a large amount of water in it.', 'A large white boat with a large amount of water in it.']","[1, 0.787, 0.4851, 0.125, 0.125, 0.1271, 0.125, 0.123, 0.1667, 0.1653]"
CE,car_0042.jpg,"['A car parked next to a motorcycle in a parking lot.', 'A car parked in front of a building with a dog.', 'A car is parked in front of a building.', 'A white truck parked in front of a brick building.', 'A large truck with a large window.', 'A large white and black clock on a brick wall.']","[1, 0.477, 0.2542, 0.2101, 0.1293, 0.1261]"
CE,car_0043.jpg,"['A car is parked in a parking lot with a car in the background.', 'A car is parked in a parking lot with a car on the back of it.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', 'A truck with a large amount of cargo on it.', 'A truck with a large tire on it.', 'A truck with a bunch of trucks in it.', 'A truck with a large amount of cargo on it.', 'A large metal container filled with lots of food.']","[1, 0.8309, 0.2192, 0.2192, 0.2192, 0.2162, 0.2192, 0.2941, 0.2162, 0.1379]"
CE,car_0049.jpg,"['A car parked in a parking lot next to a motorcycle.', 'A car is driving down the street with a dog.', 'A car is driving down the street in a city.', 'A car is driving down the street in a city.', 'A large clock on a street sign.']","[1, 0.1681, 0.2101, 0.2101, 0.1293]"
CE,car_0056.jpg,"['A car parked next to a car on a street.', 'A car parked in a parking lot with a dog.', 'A truck parked in a parking lot next to a truck.', 'A truck with a large tire on it parked in a field.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', 'A truck with a large tire on it.', 'A truck with a large bed in it.', 'A truck with a large tire on it.', 'A wooden board with a wooden spoon in it.']","[1, 0.2727, 0.4321, 0.2679, 0.1852, 0.1852, 0.1852, 0.1852, 0.1389, 0.1852, 0.1376]"
CE,car_0057.jpg,"['A car parked in a parking lot next to a building.', 'A car parked next to a motorcycle in a parking lot.', 'A motorcycle parked in a garage with a sticker on it.', 'A pair of shoes on a wooden table.']","[1, 0.7986, 0.4259, 0.1282]"
