loss_name,pic_name,answers,meteor_socres
CE,dog_0033.jpg,"['A dog is sitting in a chair with a book.', 'A dog is looking at a cat in a store.', 'A cat is looking at a cat in a kitchen.', 'A cat is looking at a microwave in a kitchen.', 'A cat is looking at a bottle of water.', 'A cat is looking at a microwave in a kitchen.', 'A cat is eating a bowl of food.', 'A cat is eating a bowl of food.', 'A cat is eating a bowl of food.', 'A cat is eating a bowl of food.', 'A cat is eating a bowl of food.', 'A cat eating a piece of pizza in a bowl.', 'A cat is eating a bowl of food.', 'A white cat eating a piece of broccoli.', 'A cat is eating a bowl of food.', 'A white bowl filled with a bowl of food.']","[1, 0.5204, 0.2727, 0.2727, 0.1835, 0.2727, 0.1852, 0.1852, 0.1852, 0.1852, 0.1852, 0.2273, 0.1852, 0.1389, 0.1852, 0.2896]"
CE,dog_0038.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog is sniffing a small dog in a field.', 'A dog is laying down in a grassy field.', 'A baby elephant is laying down in a field.']","[1, 0.2727, 0.4689, 0.2294]"
CE,dog_0039.jpg,"['A dog is standing on the sidewalk with a frisbee.', 'A dog is standing on the sidewalk near a street sign.', 'A brown dog is standing on a stone wall.', 'A brown bear is standing on a rock.']","[1, 0.7958, 0.5823, 0.4733]"
CE,dog_0040.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog is standing next to a wooden fence.', 'A group of dogs standing next to each other.', 'A group of elephants standing next to each other.']","[1, 0.5161, 0.1835, 0.1376]"
CE,dog_0043.jpg,"['A dog is sitting on a blanket with a stuffed animal.', 'A teddy bear wearing a red hat and a white teddy bear.']","[1, 0.1653]"
CE,dog_0048.jpg,"['A dog is sitting on a wooden floor.', 'A dog is standing next to a cow.', 'A group of giraffes standing next to each other.']","[1, 0.4956, 0.1099]"
CE,dog_0049.jpg,"['A dog wearing a hat and a tie.', 'A dog is standing in the grass with a frisbee.', 'A dog is playing with a toy in the grass.', 'A dog is playing with a toy in the grass.', 'A dog is playing with a toy in a bowl.', 'A dog is playing with a toy in a bowl.', 'A dog is drinking from a bowl of water.', 'A dog is drinking water from a bucket.', 'A small bird is eating a bowl of food.']","[1, 0.2174, 0.2174, 0.2174, 0.4043, 0.4043, 0.2198, 0.2222, 0.1648]"
CE,dog_0054.jpg,"['A dog is jumping in the air while playing with a frisbee.', 'A group of people standing around a field with a horse.']","[1, 0.2447]"
CE,dog_0055.jpg,"['A dog is standing on the ground with a frisbee.', 'A black and white cat standing on top of a sandy beach.', 'A couple of birds standing on top of a beach.']","[1, 0.3321, 0.3382]"
CE,dog_0056.jpg,"['A man with a dog on his lap and a dog on his lap.', 'A man with a dog in his mouth.', 'A man with a toothbrush in his mouth.']","[1, 0.3975, 0.2961]"
CE,dog_0057.jpg,"['A dog is sitting on a couch with a stuffed animal.', 'A dog is wearing a hat and a collar.', 'A cat is looking at the camera while wearing a hat.', 'A cat is looking at the reflection of a mirror.', 'A cat is looking at the reflection of a mirror.', 'A cat is looking at the reflection of a mirror.', 'A street light with a street sign on it.']","[1, 0.4331, 0.1667, 0.1681, 0.1681, 0.1681, 0.3153]"
CE,dog_0060.jpg,"['A dog wearing a hat and a hat on its head.', 'A dog is sitting on a grassy field.', 'A white dog is sitting on a green grassy field.', 'A white dog is sitting on a green grassy field.', 'A white and black dog is standing in a field.', 'A white and black striped teddy bear in a field.']","[1, 0.2137, 0.2101, 0.2101, 0.2101, 0.2101]"
CE,dog_0061.jpg,"['A dog is sitting on a grassy field.', 'A dog is playing with a toy in a basket.', 'A dog is playing with a toy in a toy bowl.', 'A baby elephant is standing next to a baby elephant.']","[1, 0.4043, 0.4, 0.2174]"
CE,dog_0062.jpg,"['A dog is standing on a sidewalk with a toy.', 'A dog wearing a tie and a hat.', 'A dog wearing a tie and a hat.', 'A dog wearing a tie and a hat.', 'A white dog wearing a tie and a white shirt.', ""A close up of a person's neck with a tie.""]","[1, 0.3444, 0.3444, 0.3444, 0.2273, 0.3351]"
CE,dog_0063.jpg,['A black bear is sitting on a bed.'],[1]
CE,dog_0068.jpg,"['A dog is sitting on a white teddy bear.', 'A dog wearing a hat and a hat on.', 'A cat is wearing a hat and a hat.', 'A cat is looking at a cat in a mirror.', 'A cat is looking at a pair of sunglasses.', 'A giraffe is eating something in a bowl.']","[1, 0.3, 0.25, 0.198, 0.2, 0.202]"
CE,dog_0074.jpg,"['A dog is sitting on a wooden floor.', 'A dog is sitting on a car seat with a dog in the background.', 'A dog is looking at the camera while riding a car.', 'A cat is sitting in a car seat with a car.', 'A cat is standing in front of a car.', 'A group of people standing next to a car.']","[1, 0.5963, 0.5496, 0.4, 0.2198, 0.1648]"
CE,dog_0075.jpg,"['A woman with a cat on her head.', 'A dog is playing with a remote control.', 'A dog is playing with a toy in its mouth.', 'A dog is playing with a toy in a bowl.', 'A dog is eating a piece of cake.', 'A dog eating a piece of cake in a bowl.', 'A dog is chewing on a piece of cake.', 'A small dog eating a piece of cake.', 'A small dog chewing on a piece of cake.', 'A small brown bear eating a piece of cake.']","[1, 0.3507, 0.3431, 0.2174, 0.1667, 0.163, 0.2198, 0.1667, 0.2198, 0.1648]"
CE,dog_0076.jpg,"['A dog is sniffing a toy in a toy box.', 'A dog is wearing a red hat and a white collar.', 'A dog with a red collar is standing in the grass.', 'A white dog wearing a red hat.', 'A black and white cat is looking at the camera.', 'A black and white cat is looking at the camera.', 'A white and black cat is standing in a tree.', 'A very cute looking bird with a very long beak.']","[1, 0.4605, 0.2703, 0.1869, 0.1364, 0.1364, 0.3382, 0.1364]"
CE,dog_0080.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog is standing in the grass with a toy.', 'A white dog is standing in a field.', ""A horse with a black stripe on it's face.""]","[1, 0.9055, 0.5877, 0.2869]"
CE,dog_0081.jpg,"['A dog is sitting on a leash in the street.', 'A dog is sniffing a toy in the sand.', 'A dog laying on a beach with a stuffed animal.', 'A baby is laying on a bed with a stuffed animal.', 'A baby is laying on a bed with a baby.']","[1, 0.5823, 0.2273, 0.2252, 0.2273]"
CE,dog_0082.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog is sitting on a wooden bench.', 'A dog wearing a red hat and a white collar.', 'A close up of a dog wearing a tie.', 'A close up of a person wearing a tie.']","[1, 0.413, 0.1818, 0.2896, 0.1376]"
CE,dog_0083.jpg,"['A dog wearing a hat and a hat on.', 'A man and a dog are sitting on a bed.', 'A man and a woman are sitting on a bed.']","[1, 0.3465, 0.297]"
CE,dog_0089.jpg,"['A dog wearing a hat and a tie.', 'A white dog wearing a red hat and a white collar.', 'A white dog is sitting on a white blanket.', 'A black and white dog is eating a piece of cake.', 'A black and white bird sitting on a white bowl.']","[1, 0.8065, 0.2198, 0.2688, 0.2174]"
CE,dog_0094.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog wearing a hat and a hat on his head.', 'A dog wearing a hat and a hat on his head.', ""A large elephant with a large teddy bear on it's back.""]","[1, 0.1802, 0.1802, 0.3321]"
CE,dog_0095.jpg,"['A dog is standing on the ground with a frisbee.', 'A dog wearing a hat and a tie.', 'A cow with a face painted with a red and white stripe.']","[1, 0.1852, 0.2818]"
CE,dog_0100.jpg,"['A dog is standing on a snowy surface.', 'A dog is standing in the grass near a fence.', 'A dog is standing in front of a fence.', 'A dog is standing in front of a fence.', 'A couple of giraffes standing next to each other.']","[1, 0.6114, 0.6181, 0.6181, 0.1648]"
CE,dog_0102.jpg,"['A dog is standing on a wooden fence.', 'A cat is sitting on a window sill looking at the camera.', 'A cat sitting on a window sill looking at something.', 'A cat is sitting on a window sill.', 'A cat is sitting on a bed with a book.', 'A cat is sitting on a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat is sitting in a car seat with a remote.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A cat sitting on top of a laptop computer.', 'A laptop computer sitting on top of a desk.']","[1, 0.3957, 0.3431, 0.4133, 0.2717, 0.4133, 0.2198, 0.2198, 0.2198, 0.2198, 0.2151, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198, 0.2198]"
CE,dog_0114.jpg,"['A dog is sitting on a wooden floor.', 'A cat is sitting on a white couch.', 'A cat is sitting on a blanket in a bed.', 'A cat is sitting on a bed with a white blanket.', ""A cat is sitting on a bed with a cat on it's head."", 'A cat is sleeping on a bed with a white blanket.', 'A cat is wearing a hat and a tie.', 'A cat is wearing a red and white striped tie.', 'A cat is wearing a red and white striped tie.', ""A close up of a person's face with a colorful umbrella.""]","[1, 0.625, 0.5556, 0.5496, 0.4442, 0.2688, 0.2198, 0.2174, 0.2174, 0.1596]"
CE,dog_0115.jpg,"['A dog is sitting on a wooden floor.', 'A white dog wearing a red hat.', 'A white cat is sitting on a bed.', 'A cat is wearing a red and white striped tie.', 'A cat is wearing a red and white striped tie.', 'A cat is sleeping on a bed with a blanket.', 'A cat is sleeping in a white blanket.', 'A cat wearing a red and white striped tie.', 'A white cat is wearing a red and white striped tie.', 'A white polar bear wearing a red hat.']","[1, 0.2247, 0.625, 0.2174, 0.2174, 0.2717, 0.2222, 0.1648, 0.2151, 0.1667]"
CE,dog_0116.jpg,"['A dog is standing in the grass with a frisbee.', 'A brown and white dog standing in a field.', 'A cow is standing in a field with a large horned animal.', 'A cow is standing in a field with a large horned animal.', 'A large elephant standing in a field with a large tree.']","[1, 0.3912, 0.5667, 0.5667, 0.4605]"
CE,dog_0120.jpg,"['A dog is standing in front of a mirror.', 'A dog wearing a hat and a hat on.', 'A cow with a black and white striped collar.']","[1, 0.2, 0.15]"
CE,dog_0121.jpg,"['A dog is standing in the grass with a frisbee.', 'A brown dog is sitting on a green grassy field.', 'A white dog is wearing a red hat.', 'A white cat is wearing a black and white striped tie.', 'A cat is wearing a white and black striped tie.', 'A cat is wearing a black and white striped tie.', 'A cat is wearing a white and black striped tie.', 'A close up of a cat with a large white head.', ""A large elephant with a large teddy bear on it's head.""]","[1, 0.3382, 0.3444, 0.1802, 0.1818, 0.1818, 0.1818, 0.2843, 0.3321]"
CE,dog_0122.jpg,"['A dog is sitting on a grassy field.', 'A dog is sniffing something in the grass.', 'A pair of black and white striped shoes on a dirt ground.']","[1, 0.3507, 0.3358]"
CE,dog_0123.jpg,"[""A dog is looking at a person's face with a remote."", 'A dog is sitting on a brown and white dog bed.', 'A dog wearing a hat and a hat on a toy.', 'A bear is sitting in a toy toy bed.']","[1, 0.1938, 0.1938, 0.1575]"
CE,dog_0701.jpg,"['A dog is standing in the grass with a frisbee.', 'A black and white dog is sniffing something in the grass.', 'A black and white dog looking at something in the grass.', 'A black and white cat is sniffing something in the grass.', 'A black and white cat looking at something in the air.', 'A cat is eating a piece of fruit.', 'A black and white cat drinking from a bottle.', 'A cat is eating a piece of cake.', 'A black and white cat eating a piece of fruit.', 'A cat is eating a piece of cake.', 'A black and white cat eating a piece of cake.', 'A cat eating a piece of cake in a bowl.', ""A close up of a person's face with a spoon.""]","[1, 0.5718, 0.4605, 0.4605, 0.2843, 0.1852, 0.1376, 0.1852, 0.1364, 0.1852, 0.1364, 0.1818, 0.2843]"
CE,dog_0001.jpg,"['A dog is standing on the grass with a frisbee.', 'A dog is standing on a dirt ground with a toy.', 'A dog is sitting on a wooden floor.', 'A cat is sitting on a rock near a tree.', 'A cat is sitting on a wooden bench.', 'A cat is sitting on a wooden table.', 'A large elephant with a large teddy bear in its mouth.']","[1, 0.6757, 0.4733, 0.2273, 0.2315, 0.2315, 0.3351]"
CE,dog_0003.jpg,"['A dog is sitting on a wooden floor.', 'A dog is standing in the snow with a toy.', 'A bear is standing in the snow with its tongue sticking out.']","[1, 0.4848, 0.1596]"
CE,dog_0008.jpg,"['A dog is standing on a leash in a parking lot.', 'A dog wearing a tie and a hat.', 'A close up of a dog wearing a tie.', 'A close up of a person wearing a tie.']","[1, 0.3179, 0.2119, 0.1695]"
CE,dog_0009.jpg,"['A dog is sitting on a blanket with a stuffed animal.', 'A dog is standing on a dirt ground with a toy.', 'A dog is standing in the grass with a frisbee.', 'A dog wearing a hat and a tie.', 'A close up of a cow with a smile on his face.']","[1, 0.625, 0.4295, 0.3179, 0.3524]"
CE,dog_0014.jpg,"['A dog is standing on a leash in a yard.', 'A dog is laying on a bed with a cat.', 'A man laying on a bed with a baby.']","[1, 0.577, 0.3413]"
CE,dog_0015.jpg,"['A dog is sitting on a wooden floor.', 'A dog is laying on the floor with a toy.', 'A baby elephant is laying down on a bed.']","[1, 0.6222, 0.4088]"
CE,dog_0016.jpg,"['A dog is standing in the grass with a frisbee.', 'A woman in a dress holding a dog.', 'A woman in a dress is holding a dog.', 'A woman in a dress is holding a teddy bear.']","[1, 0.2315, 0.2752, 0.2727]"
CE,dog_0020.jpg,"['A dog is sitting on a bed with a stuffed animal.', 'A dog is standing in front of a car.', 'A black and white dog standing on a street corner.', 'A large brown bear standing on a dirt road.']","[1, 0.3153, 0.2101, 0.1695]"
CE,dog_0021.jpg,"['A dog wearing a hat and a tie.', 'A dog is standing on a wooden floor.', 'A dog is standing in the water with a frisbee.', 'A dog is swimming in a pond with a frisbee.', 'A large brown bear in a pond with a bowl of water.']","[1, 0.2222, 0.2174, 0.4043, 0.266]"
CE,dog_0022.jpg,"['A dog is playing with a frisbee in the grass.', 'A dog is standing in the grass with a toy.', 'A brown and white dog laying on a dirt ground.', 'A large brown bear laying on a dirt ground.']","[1, 0.8523, 0.1818, 0.1376]"
CE,dog_0023.jpg,"['A dog is standing on the ground with a frisbee.', 'A dog is standing on the sidewalk near a street sign.', 'A black and white cow walking down a street.']","[1, 0.7017, 0.1376]"
CE,dog_0029.jpg,"['A dog is standing on a leash in a park.', 'A dog is playing with a toy in a toy box.', 'A dog is sitting on a bed with a toy.', 'A dog is sitting in a bed with a toy.', 'A dog is sitting in a bed with a bowl of cereal.', 'A cat is sitting on a bed with a bottle of water.', 'A woman is sitting in a bed with a cat.', 'A woman and a baby are sleeping in a bed.']","[1, 0.5718, 0.577, 0.5204, 0.5111, 0.3807, 0.2727, 0.3382]"
CE,dog_0035.jpg,"['A dog is sitting on a bed with a stuffed animal.', 'A black and white cat is standing on a blanket.', 'A cat is standing on a wooden floor.', 'A cat is standing on a sidewalk with a pair of shoes.', 'A cat is standing on a metal fence with a pair of scissors.', 'A cat is standing on a cement block.', ""A zebra standing on a metal fence with a wire attached to it's head.""]","[1, 0.2101, 0.2137, 0.4731, 0.4692, 0.2137, 0.4122]"
CE,dog_0036.jpg,"['A dog is laying on the floor with a toy.', 'A cat is sitting on a wooden floor.', 'A cat is sitting on a wooden floor.', 'A cat is sitting on a wooden bench.', 'A cat is looking at a mirror in a mirror.', 'A man with a cat on his head.', 'A man wearing a hat and sunglasses is looking at his phone.']","[1, 0.2778, 0.2778, 0.2315, 0.1818, 0.3444, 0.1786]"
CE,dog_0037.jpg,"['A dog is sitting on a grassy field.', 'A black bear is walking in the grass.']","[1, 0.1667]"
CE,dog_0044.jpg,"['A dog is standing on a grassy field.', 'A dog is playing with a toy in the grass.', 'A black and white dog laying on a grass covered ground.', 'A baby elephant is laying down in a field.']","[1, 0.4848, 0.4, 0.4088]"
CE,dog_0045.jpg,"['A dog is standing next to a white dog.', 'A dog wearing a hat and a tie.', 'A dog wearing a hat and a tie.', 'A close up of a dog wearing a hat.', 'A close up of a person wearing a hat.']","[1, 0.202, 0.202, 0.2, 0.15]"
CE,dog_0046.jpg,"['A dog is sitting on a wooden table.', 'A dog is looking at the camera in the grass.', 'A black and white dog eating a carrot.', 'A zebra eating a plant in a field.']","[1, 0.3431, 0.2222, 0.1667]"
CE,dog_0047.jpg,"['A dog is standing on a leash in a room.', 'A dog is laying down on the ground with a toy.', 'A cow is standing on the road with a cow in the background.']","[1, 0.3841, 0.5066]"
CE,dog_0050.jpg,"['A dog is sitting on a leash in a park.', 'A dog wearing a hat and a hat on his head.', 'A dog wearing a hat and a tie.', 'A man wearing a hat and a mask.']","[1, 0.3841, 0.3444, 0.1852]"
CE,dog_0051.jpg,"['A dog wearing a hat and a hat on.', 'A dog is standing in front of a mirror.', 'A large group of elephants standing in a zoo exhibit.']","[1, 0.2, 0.1485]"
CE,dog_0052.jpg,"['A dog is standing in a room with a stuffed animal.', 'A dog is sniffing a red and white dog.', 'A dog is sniffing something in the water.', 'A dog is drinking water from a bucket.', 'A white dog drinking water from a river.', 'A white bear is swimming in the water.']","[1, 0.2119, 0.3179, 0.3179, 0.1709, 0.2137]"
CE,dog_0053.jpg,"['A dog is sitting on a bed with a stuffed animal.', 'A dog is standing in front of a building.', 'A man with a dog in his mouth.', 'A man with a beard is standing in the street.']","[1, 0.3153, 0.3179, 0.3126]"
CE,dog_0058.jpg,"['A dog is standing on a grassy field.', 'A dog is playing with a toy in the grass.', 'A dog with a white collar is playing with a toy.', 'A dog is sitting on a leash in a parking lot.', 'A cat sitting on a car seat next to a bicycle.', 'A cat sitting on a bike seat next to a car.', 'A cat sitting on a bike seat next to a car.', 'A cat sitting on a seat in a car seat.', 'A cat sitting on a wooden table next to a pair of shoes.', 'A cat sitting on a table with a toothbrush.', 'A cat is sitting on a computer keyboard.', 'A toothbrush sitting on top of a toothbrush holder.']","[1, 0.4848, 0.2688, 0.4585, 0.2151, 0.2151, 0.2151, 0.2174, 0.2105, 0.2198, 0.4133, 0.2198]"
CE,dog_0059.jpg,"['A dog is standing in the grass with a frisbee.', 'A brown dog is sitting on a wooden floor.', 'A black bear is sitting on a dirt ground.']","[1, 0.3413, 0.2294]"
CE,dog_0065.jpg,"['A dog wearing a hat and a hat on his head.', 'A dog is standing next to a dog in a cage.', 'A group of dogs standing next to each other.', 'A group of people standing next to a fence.']","[1, 0.2083, 0.1271, 0.1271]"
CE,dog_0066.jpg,"['A dog is sitting on a wooden table.', 'A cat is sleeping on a blanket in a room.', 'A cat is sleeping on a blanket with a cat on it.', 'A cat is sleeping on a blanket with a pair of shoes.', 'A cat is sleeping on a blanket in a bed.', 'A cat sleeping on a blanket next to a stuffed animal.', 'A cat sleeping on a bed with a blanket.', 'A cat sleeping on a bed with a blanket.', 'A baby sleeping in a bed with a blanket.']","[1, 0.2717, 0.266, 0.266, 0.2717, 0.2151, 0.2198, 0.2198, 0.1648]"
CE,dog_0067.jpg,"['A dog is standing in the grass with a frisbee.', 'A group of brown and white elephants standing in a field.']","[1, 0.3351]"
CE,dog_0070.jpg,"['A dog is sitting on a couch with a stuffed animal.', 'A man wearing a hat and a dog wearing a hat.', 'A man wearing a tie and a hat.']","[1, 0.2083, 0.1709]"
CE,dog_0071.jpg,"['A dog wearing a hat and a hat on.', 'A dog is sniffing a toy in a toy box.', 'A dog is sniffing something in a bowl.', 'A black and white dog looking at a toothbrush.', 'A black and white dog drinking from a bottle.', 'A small animal is drinking from a bottle.', 'A large elephant drinking from a glass.']","[1, 0.3683, 0.202, 0.25, 0.25, 0.1515, 0.1531]"
CE,dog_0072.jpg,"['A dog is playing with a frisbee in the grass.', 'A black and white dog with a black and white collar.', 'A black and white dog wearing a hat and a hat.', 'A brown horse with a black and white background.']","[1, 0.3351, 0.1802, 0.2896]"
CE,dog_0073.jpg,"['A dog is standing in a field with a toy.', 'A dog is sniffing something in a cage.', 'A dog is looking at the camera while standing on a leash.', ""A close up of a dog's face with a camera."", ""A close up of a person's face with a cat on their head."", 'A close up of a person wearing a tie.']","[1, 0.3948, 0.3807, 0.3841, 0.3263, 0.1835]"
CE,dog_0084.jpg,"['A dog is standing on a leash in the grass.', 'A dog wearing a hat and a tie.', 'A teddy bear is sitting on a pile of dirt.']","[1, 0.1852, 0.3876]"
CE,dog_0085.jpg,"['A dog is sitting on a wooden floor.', 'A dog wearing a hat and a hat on.', 'A dog wearing a hat and a hat on his head.', 'A man wearing a hat and a hat with a camera.']","[1, 0.2747, 0.2688, 0.1613]"
CE,dog_0086.jpg,"['A dog is standing in the grass with a frisbee.', 'A dog wearing a hat and a tie.', 'A dog wearing a hat and a tie.', 'A white dog wearing a tie and a hat.', 'A white and black dog wearing a tie.', 'A close up of a person wearing a tie.']","[1, 0.1852, 0.1852, 0.1835, 0.1852, 0.1376]"
CE,dog_0087.jpg,"['A dog is standing in the grass with a frisbee.', 'A brown dog is looking at the camera.', 'A black and white dog with a black and white patterned nose.', 'A black bear is eating a piece of food.']","[1, 0.3444, 0.3321, 0.2294]"
CE,dog_0090.jpg,"['A dog wearing a hat and a tie.', 'A dog is eating a piece of pizza.', 'A dog eating a piece of broccoli in a bowl.', 'A dog is eating a bowl of food.', 'A bowl of food with a spoon and a bowl of vegetables.']","[1, 0.2222, 0.4043, 0.2222, 0.3957]"
CE,dog_0092.jpg,"['A dog is standing on a carpet with a toy.', 'A cat is sleeping on a suitcase.', 'A cat sitting on a car seat next to a car.', 'A cat sitting on a car seat next to a car.', 'A cat is sitting on a car seat in the rain.', 'A cat sitting on a car seat next to a car.', 'A cat is sitting on a car seat next to a car.', 'A group of people riding on top of a motorcycle.']","[1, 0.2336, 0.3351, 0.3351, 0.2252, 0.3351, 0.3807, 0.1818]"
CE,dog_0093.jpg,"['A dog is sitting on a bed with a book.', 'A dog is looking at a camera in the background.', 'A man in a black shirt is taking a picture of a car.']","[1, 0.3382, 0.2212]"
CE,dog_0098.jpg,"['A dog is standing on a wooden floor.', 'A dog is standing in the street with a toy.', 'A dog is standing in the street with a car.', 'A car driving down a street with a car in the background.']","[1, 0.6114, 0.6114, 0.1596]"
CE,dog_0099.jpg,"['A dog is sitting on a wooden floor.', 'A dog is sniffing a toy in a toy box.', 'A dog is sniffing a toy in a car.', 'A dog is sniffing a car window sill.', 'A cat is drinking from a bottle of water.', 'A man in a black and white photo is brushing his teeth.']","[1, 0.4043, 0.4088, 0.4956, 0.2198, 0.2128]"
CE,dog_0105.jpg,"['A dog wearing a hat and a hat on a leash.', 'A dog is standing on a wooden floor.', 'A dog is standing on a wooden table.', 'A small dog is sitting on a wooden table.', 'A close up of a flower in a vase.']","[1, 0.3179, 0.3179, 0.3153, 0.1695]"
CE,dog_0106.jpg,"['A dog is sitting on a green grassy field.', 'A dog is laying in a pile of dirt.', 'A water hydrant in the middle of a river.']","[1, 0.446, 0.15]"
CE,dog_0107.jpg,"['A dog is sitting on a wooden floor.', 'A dog wearing a red hat and a white collar.', 'A small dog wearing a hat and a red bow tie.', ""A close up of a person's face with a bottle of water.""]","[1, 0.2174, 0.2151, 0.1579]"
CE,dog_0110.jpg,"['A dog is standing on a leash in a field.', 'A dog wearing a hat and a teddy bear.', 'A dog is sitting on a bed with a stuffed animal.', 'A dog is sleeping on a bed with a stuffed animal.', 'A baby is sleeping with a stuffed animal.', 'A baby is sleeping in a bed with a stuffed animal.', 'A baby is sleeping in a bed with a stuffed animal.', 'A baby is sleeping in a bed with a stuffed animal.', 'A baby is sleeping on a bed with a laptop.']","[1, 0.3912, 0.5718, 0.5718, 0.1852, 0.2703, 0.2703, 0.2703, 0.3876]"
CE,dog_0111.jpg,"['A dog is sitting on a chair looking at the camera.', 'A dog wearing a hat and a hat on his head.', 'A dog wearing a hat and a hat on his head.', 'A horse with a red nose is wearing a hat.']","[1, 0.2083, 0.2083, 0.1681]"
