loss_name,pic_name,answers,meteor_socres
CE,airplane_0058.jpg,"['A large passenger jet parked at an airport.', 'A large airplane sitting on top of a runway.', 'A plane flying in the sky with a flag on it.', 'A bird sitting on top of a metal pole.']","[1, 0.1648, 0.1075, 0.1099]"
CE,airplane_0059.jpg,"['A large passenger jet parked at an airport.', 'A large passenger plane parked on the side of the road.', 'A bench with a wooden bench next to a wooden fence.']","[1, 0.4796, 0.1075]"
CE,airplane_0064.jpg,"['A large passenger jet sitting on top of a runway.', 'A man sitting on a bench with a surfboard.']","[1, 0.3413]"
CE,airplane_0066.jpg,"['A large passenger jet parked at an airport.', 'A plane sitting on top of a sandy beach.', 'A bird sitting on a bench in the sand.']","[1, 0.1099, 0.1099]"
CE,airplane_0067.jpg,"['A large passenger jet sitting on top of a runway.', 'A large metal pole with a large metal object on it.']","[1, 0.2252]"
CE,airplane_0071.jpg,"['A large passenger jet sitting on top of a runway.', 'A large airplane parked on the runway of an airport.', 'A boat with a large boat on the side of the road.']","[1, 0.2727, 0.2679]"
CE,airplane_0072.jpg,"['A large passenger jet parked at an airport.', 'A large airplane flying over a large body of water.', 'A group of birds standing on top of a wooden board.']","[1, 0.2778, 0.1075]"
CE,airplane_0073.jpg,"['A large passenger jet parked at an airport.', 'A group of people standing around a fire hydrant.']","[1, 0.1099]"
CE,airplane_0078.jpg,"['A large passenger jet sitting on top of a runway.', 'A dog is sitting on a toilet seat in a parking lot.']","[1, 0.3321]"
CE,airplane_0085.jpg,"['A large passenger jet parked on a runway.', 'A plane sitting on the ground next to a tree.', 'A man sitting on a bench with a laptop.']","[1, 0.2174, 0.2198]"
CE,airplane_0086.jpg,"['A large passenger jet parked at a terminal.', 'A man is standing on a bench with a dog.']","[1, 0.163]"
CE,airplane_0087.jpg,"['A large passenger jet parked on a runway.', 'A bench on a city street with a building in the background.']","[1, 0.2128]"
CE,airplane_0090.jpg,"['A large passenger jet sitting on top of a runway.', 'A wooden bench with a book on it.']","[1, 0.1852]"
CE,airplane_0092.jpg,"['A large passenger jet sitting on top of a runway.', 'A sheep is laying on a blanket on a bed.']","[1, 0.1818]"
CE,airplane_0093.jpg,"['A large passenger jet parked at an airport.', 'A man standing next to a wall with a sign on it.']","[1, 0.1064]"
CE,airplane_0098.jpg,"['A large passenger jet parked at an airport.', 'A large bird standing on top of a building.']","[1, 0.1648]"
CE,airplane_0099.jpg,"['A large passenger jet parked at an airport.', 'A large plane flying through the air on a cloudy day.', 'A group of animals standing on top of a stone wall.']","[1, 0.1613, 0.1075]"
CE,airplane_0004.jpg,"['A large passenger jet parked on a runway.', 'A plane sitting on top of a field with a flag on it.', 'A dog is sitting on a blanket in the grass.']","[1, 0.2105, 0.3431]"
CE,airplane_0005.jpg,"['A large passenger jet sitting on top of a runway.', 'A large airplane sitting on top of a mountain.', 'A small boat is sitting on the water.']","[1, 0.7146, 0.2922]"
CE,airplane_0010.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is flying through the air with a large passenger jet.', 'A horse and a horse standing in a field.']","[1, 0.4563, 0.1376]"
CE,airplane_0011.jpg,"['A large passenger jet parked at an airport.', 'A group of people standing around a plane in a field.', 'A group of people standing around a boat in the water.']","[1, 0.1075, 0.1075]"
CE,airplane_0018.jpg,"['A large passenger jet sitting on top of a runway.', 'A large passenger jet parked on a runway.', 'A group of sheep standing on top of a hill.']","[1, 0.7212, 0.5114]"
CE,airplane_0019.jpg,"['A large propeller airplane flying in the sky.', 'A large airplane sitting on top of a pile of luggage.', 'A man laying on a bed with a cat.']","[1, 0.2151, 0.1099]"
CE,airplane_0026.jpg,"['A large jet airplane flying in the sky.', 'A large propeller airplane sitting on top of a runway.', 'A horse standing on top of a metal fence.']","[1, 0.2174, 0.1099]"
CE,airplane_0027.jpg,"['A large airplane flying in the sky with a large propeller airplane in the background.', 'A large passenger jet parked on a runway.', 'A large passenger jet parked on a tarmac.', 'A man standing next to a luggage cart with luggage.']","[1, 0.1307, 0.1307, 0.129]"
CE,airplane_0032.jpg,['A man is sitting on a horse in a field.'],[1]
CE,airplane_0033.jpg,"['A large airplane parked on a runway with a large group of people.', 'A horse standing on top of a dirt road.']","[1, 0.1838]"
CE,airplane_0042.jpg,"['A large white airplane parked in a field.', 'A large group of military aircraft parked on a runway.']","[1, 0.4043]"
CE,airplane_0053.jpg,"['A large passenger jet parked at an airport.', 'A plane parked on the side of the road.', 'A bench on a street near a street.']","[1, 0.1648, 0.1111]"
CE,airplane_0057.jpg,"['A large passenger jet parked on a runway.', 'A large passenger jet parked on a runway.', 'A pile of dirt and debris on a dirt road.']","[1, 0.9993, 0.3431]"
CE,airplane_0060.jpg,"['A large jetliner flying through the sky.', 'A large airplane flying through the air with a parachute.', 'A bed with a blanket and a blanket on it.']","[1, 0.6158, 0.1205]"
CE,airplane_0061.jpg,"['A large jet airplane flying through the air.', 'A man sitting on a bed with a laptop.']","[1, 0.1099]"
CE,airplane_0065.jpg,"['A large passenger jet sitting on top of a runway.', 'A large airplane parked on the side of the road.', 'A sign that says ""Don\'t Stop the Water"" on a street.']","[1, 0.2273, 0.1754]"
CE,airplane_0068.jpg,"['A large passenger jet parked on a runway.', 'A man sitting on a bench with a book on his lap.']","[1, 0.2128]"
CE,airplane_0070.jpg,"['A large passenger jet parked on a runway.', 'A bird sitting on a bench in a park.']","[1, 0.2747]"
CE,airplane_0074.jpg,"['A large airplane flying in the sky with a large propeller airplane in the background.', 'A large plane sitting on top of a pile of luggage.', 'A bed with a bedspread and a blanket on it.']","[1, 0.1282, 0.129]"
CE,airplane_0075.jpg,"['A large passenger jet parked at an airport.', 'A man sitting on a surfboard in the water.']","[1, 0.1099]"
CE,airplane_0079.jpg,"['A large passenger jet parked on the tarmac.', 'A man is standing on a wooden bench with a skateboard.']","[1, 0.1613]"
CE,airplane_0080.jpg,"['A large jetliner sitting on top of a runway.', 'A wooden table with a wooden umbrella on it.']","[1, 0.2]"
CE,airplane_0081.jpg,"['A large passenger jet parked at an airport.', 'A truck parked on the side of a street.']","[1, 0.1648]"
CE,airplane_0084.jpg,"['A large passenger jet parked on the tarmac at an airport.', 'A large airplane flying in the sky.', 'A sign that says ""The Big Ben"" on a street.']","[1, 0.2721, 0.1653]"
CE,airplane_0089.jpg,"['A large passenger jet parked at an airport.', 'A plane is sitting on the ground in a field.', 'A man sitting on a bench in the middle of a field.']","[1, 0.1087, 0.1064]"
CE,airplane_0091.jpg,"['A large airplane sitting on top of a runway.', 'A plane is parked on the runway with a large propeller plane.', 'A group of animals in a body of water.']","[1, 0.2913, 0.2]"
CE,airplane_0095.jpg,"['A large passenger jet sitting on top of a runway.', 'A large jetliner flying through the air.', 'A plane flying in the air with a propeller plane in the background.', 'A wooden table with a bunch of books on it.']","[1, 0.1402, 0.1327, 0.2273]"
CE,airplane_0006.jpg,"['A large passenger jet flying through the sky.', 'A large white airplane sitting on top of a tiled floor.', 'A cat sitting on a bed in a room.']","[1, 0.1613, 0.1099]"
CE,airplane_0007.jpg,"['A large passenger jet parked at a terminal with a large passenger jet on the runway.', 'A group of horses standing in a field.']","[1, 0.0926]"
CE,airplane_0012.jpg,"['A large airplane sitting on top of a runway.', 'A laptop computer sitting on a wooden desk.']","[1, 0.3758]"
CE,airplane_0013.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the runway of an airport.', 'A man flying a kite in a field with a large building in the background.']","[1, 0.2273, 0.1739]"
CE,airplane_0024.jpg,"['A large airplane parked in a field with a large building in the background.', 'A large jet airplane flying through a field.', 'A group of men standing on top of a dirt ground.']","[1, 0.2083, 0.2147]"
CE,airplane_0025.jpg,"['A large propeller airplane flying through the sky.', 'A plane sitting on top of a dirt ground.', 'A wooden table with a wooden table cloth and a wooden table cloth.']","[1, 0.1099, 0.1053]"
CE,airplane_0030.jpg,"['A large passenger jet parked on a runway.', 'A boat sitting on top of a wooden dock.']","[1, 0.2198]"
CE,airplane_0031.jpg,"['A large airplane sitting on top of a runway.', 'A large jet airplane flying through a field.', 'A group of birds standing on top of a field.']","[1, 0.3758, 0.5569]"
CE,airplane_0038.jpg,['A man standing on top of a boat with a bird on it.'],[1]
CE,airplane_0039.jpg,"['A large airplane parked in a field with a large amount of smoke.', 'A man standing next to a plane on a runway.', 'A man standing next to a horse in a field.']","[1, 0.146, 0.219]"
CE,airplane_0040.jpg,"['A large airplane sitting on top of a field.', 'A large propeller plane sitting on top of a sandy beach.', 'A man laying on the ground with his arms around his head.']","[1, 0.7636, 0.1456]"
CE,airplane_0041.jpg,"['A large passenger jet parked on a runway with a large building in the background.', 'A group of people standing around a large sign.']","[1, 0.205]"
CE,airplane_0043.jpg,"['A large airplane sitting on top of a dirt field.', 'A group of airplanes parked on top of a runway.', 'A group of people standing around a large group of tents.']","[1, 0.577, 0.2252]"
CE,airplane_0048.jpg,"['A large airplane sitting on top of a field.', 'A large jet airplane parked on a runway.', 'A large jetliner parked on a runway with a passenger jet on the runway.', 'A large jetliner flying through the air.', 'A horse is riding on the back of a car.']","[1, 0.4307, 0.2381, 0.1531, 0.5061]"
CE,airplane_0049.jpg,"['A plane is parked on a runway with a large mountain in the background.', 'A small airplane sitting on top of a dirt road.', 'A small airplane sitting on top of a dirt road.', 'A yellow and black toy train on a track.']","[1, 0.137, 0.137, 0.1724]"
CE,airplane_0054.jpg,"['A large jetliner flying through the sky.', 'A man standing next to a large airplane.', 'A wooden bench with a wooden floor and a wooden wall.']","[1, 0.3155, 0.119]"
CE,airplane_0055.jpg,"['A large passenger jet flying through the sky.', 'A cat is sitting on a chair in a room.']","[1, 0.1087]"
CE,airplane_0056.jpg,"['A large passenger jet parked on a runway.', 'A large passenger jet parked at an airport.', 'A large group of people standing around a large truck.']","[1, 0.625, 0.2174]"
CE,airplane_0062.jpg,"['A large passenger jet parked on the tarmac of an airport.', 'A large white and blue airplane parked on a dirt road.', 'A sheep standing on top of a wooden fence.']","[1, 0.31, 0.1695]"
CE,airplane_0063.jpg,"['A large jet airplane flying through the air.', 'A pair of scissors sitting on top of a table.']","[1, 0.1087]"
CE,airplane_0069.jpg,"['A large passenger jet parked on a runway.', 'A group of people standing on top of a large building.']","[1, 0.2688]"
CE,airplane_0076.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the runway of an airport.', 'A street sign on a street corner with a street light on it.']","[1, 0.2273, 0.177]"
CE,airplane_0077.jpg,"['A large passenger jet parked on the tarmac at an airport.', 'A man sitting on a bench with a surfboard.']","[1, 0.1271]"
CE,airplane_0082.jpg,"['A large passenger jet parked on a runway.', 'A large group of military personnel on a road.']","[1, 0.4901]"
CE,airplane_0083.jpg,"['A large passenger jet parked on the tarmac.', 'A large metal plane parked on a dirt road.', 'A wooden bench in a dirt area next to a stone wall.']","[1, 0.4088, 0.1064]"
CE,airplane_0088.jpg,"['A large passenger jet flying through the sky.', 'A large propeller plane flying in the sky.', 'A wooden table with a pair of scissors on it.']","[1, 0.625, 0.1087]"
CE,airplane_0094.jpg,"['A large passenger jet parked on a runway.', 'A plane is parked on the runway with a large bird on it.', 'A cat sitting on a wooden bench next to a toy.']","[1, 0.3684, 0.2151]"
CE,airplane_0096.jpg,"['A large passenger jet parked on a runway.', 'A wooden bench in a lake with a bird on it.']","[1, 0.2151]"
CE,airplane_0097.jpg,"['A large passenger jet parked on the tarmac.', 'A plane flying through the air with a bird in the background.', 'A group of animals standing on top of a dirt ground.']","[1, 0.1596, 0.1613]"
DRSL,airplane_0000.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked on the ground.', 'A large white and black airplane is parked on the grass.', 'A large truck is parked in a field.']","[1, 0.8819, 0.8375, 0.4133]"
DRSL,airplane_0001.jpg,"['A large airplane is flying in the air.', 'A large white and black chair with a large white and black clock.']","[1, 0.269]"
DRSL,airplane_0002.jpg,"['A large airplane is parked on a grassy field.', 'A large airplane is parked on a runway.', 'A man is standing in a large truck.']","[1, 0.8018, 0.2525]"
DRSL,airplane_0003.jpg,"['A large airplane is parked on a runway.', 'A large white and black airplane is parked in a field.', 'A herd of sheep are standing in a field.']","[1, 0.6825, 0.1648]"
DRSL,airplane_0008.jpg,"['A large airplane is parked on the runway.', 'A cow is standing in a field with a man in the background.']","[1, 0.2105]"
DRSL,airplane_0009.jpg,"['A large airplane is parked on a runway.', 'A large jet airliner is flying in the air.', 'A large jet flying over a building.', 'A bird flying over a large building with a large bird flying in the air.']","[1, 0.2198, 0.3546, 0.2062]"
DRSL,airplane_0014.jpg,"['A large jet airliner is flying over a large building.', 'A large airplane is parked on the ground.', 'A dog is laying on the ground next to a bicycle.']","[1, 0.2922, 0.1802]"
DRSL,airplane_0015.jpg,"['A large jet airliner is parked on the runway.', 'A large jet is parked on a runway.', 'A large jet is flying over a large building.', 'A man is flying through the air while riding a horse.']","[1, 0.7576, 0.372, 0.1961]"
DRSL,airplane_0016.jpg,"['A large jet airliner is parked on the runway.', 'A large passenger jet is parked on a runway.', 'A large passenger jet is parked on a runway.', 'A train is parked on a train track.']","[1, 0.7023, 0.7023, 0.5682]"
DRSL,airplane_0017.jpg,"['A large jet airliner is parked on the runway.', 'A large passenger jet is parked on a runway.', 'A large passenger jet is on the runway.', 'A man is playing a game of soccer.']","[1, 0.7023, 0.7576, 0.1515]"
DRSL,airplane_0020.jpg,"['A large airplane is parked on a runway.', 'A large airplane is parked on a grassy field.', 'A large white and white airplane is parked in a field.', 'A group of small white and black toilets in a field.']","[1, 0.8723, 0.6825, 0.1613]"
DRSL,airplane_0021.jpg,"['A large jet airplane is parked on a runway.', 'A large red and white train is parked on the side of a building.']","[1, 0.6045]"
DRSL,airplane_0022.jpg,"['A man is standing in front of a large plane.', 'A large airplane is parked on a runway.', 'A large jet airliner is parked on a grassy field.', 'A large jet airliner is parked on a grassy field.', 'A small white and black airplane sitting on a grassy field.', 'A wooden chair with a wooden chair and a wooden chair.']","[1, 0.2315, 0.2273, 0.2273, 0.1351, 0.1351]"
DRSL,airplane_0023.jpg,"['A large airplane is parked on a runway.', 'A large airplane is parked in a field.', 'A large white and blue plane is parked in a field.', 'A large blue and white truck is parked in a field.']","[1, 0.7472, 0.5496, 0.5496]"
DRSL,airplane_0028.jpg,"['A large airplane is parked on a runway.', 'A group of people standing in a field with a large kite.']","[1, 0.2128]"
DRSL,airplane_0029.jpg,"['A large airplane is parked on a runway.', 'A large passenger jet is parked on a runway.', 'A dog is standing in a field with a truck.']","[1, 0.8723, 0.2174]"
DRSL,airplane_0034.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked on a runway.', 'A large airplane is parked in a field.', 'A group of elephants are standing in a field.']","[1, 0.8655, 0.625, 0.1099]"
DRSL,airplane_0035.jpg,"['A large jet airliner is flying in the sky.', 'A large airplane is parked on a runway.', 'A large airplane is parked on a runway.', 'A large passenger jet is parked on a runway.', 'A train is pulling a train on a track.']","[1, 0.202, 0.202, 0.25, 0.15]"
DRSL,airplane_0036.jpg,"['A large jet airliner is flying in the sky.', 'A man is standing in front of a large plane.', 'A couple of cows are standing in a field.']","[1, 0.3683, 0.15]"
DRSL,airplane_0037.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked on a field.', 'A large boat is sitting on a grassy field.']","[1, 0.7472, 0.2747]"
DRSL,airplane_0044.jpg,"['A large airplane is parked on a runway.', 'A large airplane is parked on a runway.', 'A train is pulling a large train on a track.']","[1, 0.9993, 0.7309]"
DRSL,airplane_0045.jpg,"['A large airplane is parked on a runway.', 'A large white and white bathroom with a large white and blue sink.']","[1, 0.2105]"
DRSL,airplane_0046.jpg,"['A large airplane is parked on the runway.', 'A large jet airliner is parked on the runway.', 'A large group of small airplanes sitting on a grassy field.', 'A group of chairs and chairs in a park.']","[1, 0.8723, 0.2688, 0.1648]"
DRSL,airplane_0047.jpg,"['A large airplane is parked on a runway.', 'A large jet is parked on a grassy field.', 'A large white and black airplane is parked in a field.', 'A large white and black dog is standing in the grass.']","[1, 0.739, 0.6825, 0.2151]"
DRSL,airplane_0050.jpg,"['A large airplane is parked on a runway.', 'A couple of giraffes are standing next to each other.']","[1, 0.1087]"
DRSL,airplane_0051.jpg,"['A large airplane is parked on the runway.', 'A large passenger jet is parked at a airport.', 'A large white and blue train sitting on a wooden platform.']","[1, 0.4088, 0.2151]"
DRSL,airplane_0052.jpg,"['A large passenger jet is parked on the runway.', 'A large passenger jet is parked on the side of the road.', 'A red truck parked on the side of a road.']","[1, 0.8576, 0.4416]"
DRSL,airplane_0058.jpg,"['A large jet airliner is parked on the runway.', 'A large airplane is parked at a airport.', 'A large group of people are standing in a large building.']","[1, 0.3758, 0.2505]"
DRSL,airplane_0059.jpg,"['A large jet airliner is parked on the runway.', 'A large passenger jet is parked on a runway.', 'A group of people are standing in a wooden bench.']","[1, 0.7023, 0.099]"
DRSL,airplane_0064.jpg,"['A large airplane is parked on the runway.', 'A white and black dog is sitting on a bench.']","[1, 0.2174]"
DRSL,airplane_0066.jpg,"['A large airplane is parked on the runway.', 'A large passenger jet is parked at a airport.', 'A large white and blue table with a large white and blue chair.']","[1, 0.4088, 0.269]"
DRSL,airplane_0067.jpg,"['A large passenger jet is parked on the runway.', 'A large white and black dog sitting on a bench.']","[1, 0.198]"
DRSL,airplane_0071.jpg,"['A large airplane is parked on a runway.', 'A man is laying on a bench in a field.']","[1, 0.2717]"
DRSL,airplane_0072.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked at a airport.', 'A large group of people are standing in a large airport.', 'A group of people are standing in a large room.']","[1, 0.625, 0.2748, 0.2778]"
DRSL,airplane_0073.jpg,"['A large airplane is parked at a airport.', 'A group of people are in a large building.']","[1, 0.2198]"
DRSL,airplane_0078.jpg,"['A large airplane is parked on the runway.', 'A small white and black dog is sitting on a wooden bench.']","[1, 0.2128]"
DRSL,airplane_0085.jpg,"['A large jet is parked on the runway.', 'A large jet airliner is parked at a airport.', 'A man is holding a baseball bat in his hand.']","[1, 0.5617, 0.163]"
DRSL,airplane_0086.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked at a airport.', 'A group of people standing in a parking lot.']","[1, 0.625, 0.1648]"
DRSL,airplane_0087.jpg,"['A large passenger jet is parked on the runway.', 'A large building with a large clock on top of it.']","[1, 0.3094]"
DRSL,airplane_0090.jpg,"['A large airplane is parked on the runway.', 'A cow is standing in a field with a fence.']","[1, 0.163]"
DRSL,airplane_0092.jpg,"['A large passenger jet is parked on the runway.', 'A sheep is laying on a wooden bench.']","[1, 0.202]"
DRSL,airplane_0093.jpg,"['A large airplane is parked on the runway.', 'A large airplane is parked at a airport.', 'A group of large white and blue chairs in a large room.']","[1, 0.625, 0.2719]"
DRSL,airplane_0098.jpg,"['A large airplane is parked on the runway.', 'A large room with a large bed and a large window.']","[1, 0.2748]"
DRSL,airplane_0099.jpg,"['A large airplane is parked at a airport.', 'A large airplane is flying in the air.', 'A man is standing in the middle of a street.']","[1, 0.4956, 0.2174]"
DRSL,airplane_0004.jpg,"['A large airplane is parked on a runway.', 'A large jet is parked on a grassy field.', 'A large jet is parked in a field.', 'A large jet is parked in a field.', 'A red and white fire hydrant is in the grass.']","[1, 0.739, 0.5679, 0.5679, 0.163]"
DRSL,airplane_0005.jpg,"['A large airplane is parked on a runway.', 'A large passenger jet is on the runway.', 'A train is on the tracks near a bridge.']","[1, 0.4738, 0.3297]"
DRSL,airplane_0010.jpg,"['A large airplane is parked on the runway.', 'A large jet is parked on a grassy field.', 'A large white and black airplane is flying in the grass.', 'A couple of horses standing in a field.']","[1, 0.5617, 0.5496, 0.1111]"
DRSL,airplane_0011.jpg,"['A large airplane is parked at a airport.', 'A large airplane is parked at a airport.', 'A group of people are on a boat in the water.']","[1, 0.9993, 0.1613]"
DRSL,airplane_0018.jpg,"['A large jet airliner is parked on the runway.', 'A large airplane is parked on a runway.', 'A large passenger jet is parked on a runway.', 'A man is standing in a field with a train.']","[1, 0.6411, 0.7023, 0.1485]"
DRSL,airplane_0019.jpg,"['A large jet airliner is flying in the sky.', 'A large airplane is parked on the runway.', 'A couple of people are standing in a train.']","[1, 0.3758, 0.15]"
DRSL,airplane_0026.jpg,"['A large jet airliner is flying in the sky.', 'A large airplane is parked on the runway.', 'A dog is sitting on a small plane.', 'A dog is sitting on a couch next to a window.']","[1, 0.3758, 0.1515, 0.1471]"
DRSL,airplane_0027.jpg,"['A large jet airliner is flying over a large building.', 'A large airplane is parked on the ground.', 'A small plane is parked on the ground.', 'A brown and white dog is sitting on a bench.']","[1, 0.2922, 0.1389, 0.1818]"
DRSL,airplane_0032.jpg,"['A plane is parked on the runway with a man in the background.', 'A man is laying on a grassy field.']","[1, 0.2222]"
DRSL,airplane_0033.jpg,"['A large airplane is parked on the runway.', 'A group of horses are standing in a field.']","[1, 0.1099]"
DRSL,airplane_0042.jpg,"['A large jet is parked on a runway.', 'A large red and white airplane is parked in a field.', 'A large red and white train is parked in a field.']","[1, 0.5496, 0.5496]"
DRSL,airplane_0053.jpg,"['A large airplane is parked on the runway.', 'A large passenger jet is parked at a airport.', 'A group of cows are in a parking lot.']","[1, 0.4088, 0.1648]"
DRSL,airplane_0057.jpg,"['A large passenger jet is parked on the runway.', 'A large plane is parked on a grassy field.', 'A wooden table with a wooden chair and a wooden table.']","[1, 0.5111, 0.098]"
DRSL,airplane_0060.jpg,"['A large jet airliner is flying in the sky.', 'A large airplane is flying in the sky.', 'A large airplane is parked on the ground.', 'A couple of elephants are standing next to each other.']","[1, 0.8018, 0.3758, 0.099]"
DRSL,airplane_0061.jpg,"['A large jet airliner is flying in the sky.', 'A cat is laying on a bed with a suitcase.']","[1, 0.1485]"
DRSL,airplane_0065.jpg,"['A large jet airliner is parked on the runway.', 'A large brown and white horse is grazing.']","[1, 0.3188]"
DRSL,airplane_0068.jpg,"['A large airplane is parked on a runway.', 'A group of people are on a train at a station.']","[1, 0.2151]"
DRSL,airplane_0070.jpg,"['A large airplane is parked on the runway.', 'A wooden bench sitting on a wooden bench next to a building.']","[1, 0.1596]"
DRSL,airplane_0074.jpg,"['A large jet airliner is flying over a large building.', 'A plane is flying in the sky with a large sky background.', 'A plane is flying through the sky.', 'A black and white dog is laying on a white and black bird.']","[1, 0.4563, 0.295, 0.177]"
DRSL,airplane_0075.jpg,"['A large airplane is parked at a airport.', 'A large passenger jet is parked on a runway.', 'A bottle of wine is sitting on a table.']","[1, 0.5617, 0.2198]"
DRSL,airplane_0079.jpg,"['A large airplane is parked on the runway.', 'A horse is standing in a field with a fence.']","[1, 0.163]"
DRSL,airplane_0080.jpg,"['A large airplane is parked on the runway.', 'A bird is perched on a wooden bench.']","[1, 0.2222]"
DRSL,airplane_0081.jpg,"['A large airplane is parked on the runway.', 'A large boat is parked on a dock.']","[1, 0.5679]"
