loss_name,pic_name,answers,meteor_socres
CE,airplane_0052.jpg,"['A large passenger jet sitting on top of a tarmac.', 'A large passenger jet parked on the street.', 'A man standing on a sidewalk with a bicycle.']","[1, 0.4733, 0.1835]"
CE,airplane_0058.jpg,"['A large passenger jet parked at an airport.', 'A plane flying over a building with a bird on the roof.', 'A bird standing on top of a building.']","[1, 0.1064, 0.1111]"
CE,airplane_0059.jpg,"['A large passenger jet parked at an airport.', 'A plane sitting on top of a cement slab.', ""A bench with a wooden bench on it's side.""]","[1, 0.1099, 0.1087]"
CE,airplane_0064.jpg,"['A large passenger jet parked on the side of the road.', 'A plane flying over a building with a bird on the roof.', 'A bird sitting on a wooden bench in front of a wall.']","[1, 0.1653, 0.1653]"
CE,airplane_0066.jpg,"['A large passenger jet parked at an airport.', 'A plane parked on the runway near a building.', 'A bird sitting on top of a boat on a beach.']","[1, 0.1648, 0.1075]"
CE,airplane_0067.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane sitting on top of a mountain.', 'A wooden bench sitting on top of a rocky hillside.']","[1, 0.6226, 0.6113]"
CE,airplane_0071.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A man sitting on a bench with a book.']","[1, 0.2675]"
CE,airplane_0072.jpg,"['A large passenger jet parked at an airport.', 'A group of birds sitting on top of a plane.', 'A group of birds standing on top of a stone wall.']","[1, 0.1087, 0.1075]"
CE,airplane_0073.jpg,"['A large passenger jet parked at an airport.', 'A group of people standing around a large building.']","[1, 0.2808]"
CE,airplane_0078.jpg,"['A large passenger jet sitting on top of an airport tarmac.', 'A dog sitting on a wooden bench next to a wooden bench.']","[1, 0.2608]"
CE,airplane_0085.jpg,"['A large passenger jet parked at an airport.', 'A plane flying in the sky with a propeller.', 'A person holding a bird in their hand.']","[1, 0.1099, 0.1111]"
CE,airplane_0086.jpg,"['A large passenger jet parked at an airport.', 'A man standing next to a sign on a pole.']","[1, 0.1087]"
CE,airplane_0087.jpg,"['A large passenger jet parked on a runway.', 'A bench in front of a building with a wooden bench.']","[1, 0.1613]"
CE,airplane_0090.jpg,"['A large passenger jet parked on the tarmac.', 'A man sitting on a bench with a book.']","[1, 0.1648]"
CE,airplane_0092.jpg,"['A large passenger jet sitting on top of a cement floor.', 'A man standing on a dirt road with a sheep.']","[1, 0.1681]"
CE,airplane_0093.jpg,"['A large passenger jet parked at an airport.', 'A man standing next to a statue of a horse.']","[1, 0.1087]"
CE,airplane_0098.jpg,"['A large passenger jet parked at an airport.', 'A plane sitting on top of a building.', 'A table with a laptop and a book on it.']","[1, 0.1111, 0.1087]"
CE,airplane_0099.jpg,"['A large passenger jet parked at an airport.', 'A group of people standing around a plane on a runway.', 'A group of birds standing on top of a building.']","[1, 0.1075, 0.1087]"
CE,airplane_0004.jpg,"['A large passenger jet parked in a field.', 'A plane flying in the sky with a large airplane in the background.', 'A bird sitting on top of a tree in front of a building.']","[1, 0.2632, 0.2105]"
CE,airplane_0005.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is sitting on the runway of a large mountain.', 'A group of birds sitting on top of a boat.']","[1, 0.5687, 0.6113]"
CE,airplane_0010.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the runway with a man standing on it.', 'A man standing next to a giraffe in a field.']","[1, 0.2212, 0.1364]"
CE,airplane_0011.jpg,"['A large passenger jet parked at an airport.', 'A group of people standing around a plane in a field.', 'A group of people standing around a field with kites.']","[1, 0.1075, 0.1087]"
CE,airplane_0018.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the runway at an airport.', 'A cat is sitting on a wooden bench.']","[1, 0.1818, 0.3444]"
CE,airplane_0019.jpg,"['A plane flying in the sky with a bird in the sky.', 'A large airplane flying in the sky with a propeller plane in the background.', 'A large airplane parked on top of a runway.', 'A large passenger jet parked on a runway.', 'A large airplane parked at an airport with luggage.', 'A large group of luggage parked on a floor.']","[1, 0.726, 0.1181, 0.119, 0.1181, 0.1181]"
CE,airplane_0026.jpg,"['A large jetliner flying through the sky.', 'A large airplane parked on top of a runway.', 'A plane parked on the runway with a large passenger jet.', 'A man sitting on a bed with a suitcase.']","[1, 0.1829, 0.3757, 0.122]"
CE,airplane_0027.jpg,"['A large passenger jet flying through the sky.', 'A bird sitting on top of a plane on a runway.', 'A bird sitting on a wooden bench near a building.']","[1, 0.1075, 0.1087]"
CE,airplane_0032.jpg,"['A plane is parked on the runway with a large amount of smoke coming out of it.', 'A group of sheep standing in a field with a dog.']","[1, 0.2138]"
CE,airplane_0033.jpg,"['A large airplane parked on a runway with a large group of people.', 'A large white airplane parked on a dirt road.', 'A horse is standing on a dirt road.']","[1, 0.4209, 0.1481]"
CE,airplane_0042.jpg,"['A large passenger jet parked on top of a field.', 'A man standing next to a large airplane.', 'A man standing on a beach with a surfboard.']","[1, 0.1852, 0.1835]"
CE,airplane_0053.jpg,"['A large passenger jet parked at an airport.', 'A large passenger jet parked on the side of the road.', 'A cow is sitting on a bench in the middle of the road.']","[1, 0.6332, 0.1053]"
CE,airplane_0057.jpg,"['A large passenger jet parked on a runway.', 'A plane is parked on a field with a large amount of trees.', 'A group of cows standing in a field.']","[1, 0.4488, 0.1667]"
CE,airplane_0060.jpg,"['A large jet flying through the sky.', 'A large airplane flying in the sky with a propeller plane in the background.', 'A plane is parked on the runway near a body of water.', 'A boat with a person on it in the water.']","[1, 0.3448, 0.1765, 0.1807]"
CE,airplane_0061.jpg,"['A large jet airplane flying through the air.', 'A plane is parked on the runway with a man in a suit.', 'A man sitting on a motorcycle with a motorcycle in the background.']","[1, 0.1579, 0.1596]"
CE,airplane_0065.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked on the ground in a field.', 'A bird sitting on a rock next to a tree.']","[1, 0.1818, 0.3382]"
CE,airplane_0068.jpg,"['A large passenger jet parked at an airport.', 'A bird sitting on a bench in front of a building.']","[1, 0.1075]"
CE,airplane_0070.jpg,"['A large passenger jet sitting on top of a runway.', 'A bird sitting on a wooden bench in front of a building.']","[1, 0.4563]"
CE,airplane_0074.jpg,"['A large airplane flying in the sky with a large propeller airplane in the background.', 'A large passenger jet flying through the sky.', 'A large passenger jet parked on a tarmac.', 'A train parked on the floor next to a wooden floor.']","[1, 0.2787, 0.1307, 0.1282]"
CE,airplane_0075.jpg,"['A large passenger jet parked at an airport.', 'A man is standing on a ledge with a dog.']","[1, 0.1087]"
CE,airplane_0079.jpg,"['A large passenger jet parked on the runway.', 'A plane flying in the air with a man in the background.', 'A man is jumping on a skateboard in a park.']","[1, 0.1596, 0.2174]"
CE,airplane_0080.jpg,"['A large airplane sitting on top of a runway.', 'A white and blue striped boat with a white and blue background.']","[1, 0.1456]"
CE,airplane_0081.jpg,"['A large passenger jet parked at an airport.', 'A truck parked next to a building with a dog on it.']","[1, 0.1596]"
CE,airplane_0084.jpg,"['A large passenger jet parked at an airport.', 'A plane flying in the sky with a large bird on the back of it.', ""A bird standing on top of a building with a bird on it's head.""]","[1, 0.2635, 0.1031]"
CE,airplane_0089.jpg,"['A large passenger jet parked at an airport.', 'A plane is flying through the air in a field.', 'A group of animals standing on top of a dirt field.']","[1, 0.1087, 0.1075]"
CE,airplane_0091.jpg,"['A plane parked on the runway at an airport.', 'A small plane is sitting on a dirt ground.', 'A sheep is laying on a wooden table.']","[1, 0.2, 0.1515]"
CE,airplane_0095.jpg,"['A large passenger jet sitting on top of an airport runway.', 'A plane flying in the air with a bird in its mouth.', 'A couple of birds standing on top of a body of water.']","[1, 0.0826, 0.3074]"
CE,airplane_0006.jpg,"['A large airplane flying in the sky with a large propeller.', 'A large passenger jet sitting on top of a runway.', 'A large passenger jet parked on the tarmac.', 'A large passenger jet parked on the tarmac.', 'A man sitting on a bench next to a passenger train.', 'A man sitting on a subway train with his luggage.']","[1, 0.1681, 0.2698, 0.2698, 0.125, 0.1681]"
CE,airplane_0007.jpg,"['A large passenger jet parked at an airport.', 'A large group of birds sitting on top of a building.']","[1, 0.1613]"
CE,airplane_0012.jpg,"['A large airplane flying in the sky with a large propeller airplane in the background.', 'A remote control sitting on top of a wooden table.']","[1, 0.0968]"
CE,airplane_0013.jpg,"['A large passenger jet sitting on top of a runway.', 'A plane is parked at an airport with a large passenger jet.', 'A man flying a kite in the sky.']","[1, 0.4563, 0.1389]"
CE,airplane_0024.jpg,"['A large airplane parked in a field with trees in the background.', 'A large airplane parked on a runway with people standing around it.', 'A group of people standing next to a plane.', 'A group of people standing next to a row of boats.']","[1, 0.4882, 0.1181, 0.1163]"
CE,airplane_0025.jpg,"['A large jet airplane flying through the sky.', 'A plane is flying through the air in a field.', 'A plane parked in a field with a large bird on the ground.', 'A fire hydrant sitting on top of a dirt road.']","[1, 0.4848, 0.3322, 0.1087]"
CE,airplane_0030.jpg,"['A large passenger jet parked at an airport.', 'A bird sitting on top of a bench in front of a building.']","[1, 0.1053]"
CE,airplane_0031.jpg,"['A large airplane sitting on top of a runway.', 'A large bird flying through the air while standing on a field.']","[1, 0.3612]"
CE,airplane_0038.jpg,"['A plane parked in a hangar with a large propeller plane.', 'A large brown bear standing on top of a dirt ground.']","[1, 0.1667]"
CE,airplane_0039.jpg,"['A large airplane parked on a field with a large amount of smoke coming out of it.', 'A large airplane parked in a field with trees in the background.', 'A horse with a black and white background and a white background.']","[1, 0.3607, 0.1429]"
CE,airplane_0040.jpg,"['A large airplane parked in a field with a large group of people.', 'A plane is parked on the ground in a field.', 'A man laying on a bed with a skateboard.']","[1, 0.219, 0.2735]"
CE,airplane_0041.jpg,"['A large passenger jet parked on top of a field.', 'A large group of people standing around a horse.']","[1, 0.3413]"
CE,airplane_0043.jpg,"['A large airplane parked on top of a dirt field.', 'A group of people standing around a plane on a runway.', 'A group of people standing around a tent with tents.']","[1, 0.2252, 0.1818]"
CE,airplane_0048.jpg,"['A large airplane parked in a field with a large propeller plane.', 'A large airplane parked on a runway with a large passenger jet.', 'A large passenger jet parked on the runway.', 'A large passenger jet parked on the runway.', 'A passenger jet parked on the side of the road.', 'A car is driving down the street in a city.']","[1, 0.6619, 0.2505, 0.2505, 0.1172, 0.1563]"
CE,airplane_0049.jpg,"['A plane is parked on the runway near a mountain.', 'A large airplane parked on a runway with a large propeller plane.', 'A large propeller plane flying through the air.', 'A large propeller plane flying through the air.', 'A large bird standing on top of a fence.']","[1, 0.4282, 0.1852, 0.1852, 0.1835]"
CE,airplane_0054.jpg,"['A large jetliner flying through the sky.', 'A plane parked on the runway with a man standing on it.', 'A man standing on a bench with a dog.']","[1, 0.1765, 0.122]"
CE,airplane_0055.jpg,"['A large passenger jet flying through the sky.', 'A bird sitting on top of a wooden table.']","[1, 0.1099]"
CE,airplane_0056.jpg,"['A large passenger jet parked at an airport.', 'A large passenger jet sitting on top of a field.', 'A plane flying through the air in a field.', 'A dog is playing with a frisbee in the grass.']","[1, 0.4848, 0.1099, 0.1087]"
CE,airplane_0062.jpg,"['A large passenger jet parked at an airport.', 'A large white airplane parked on a street.', 'A bird standing on top of a building.']","[1, 0.2222, 0.1111]"
CE,airplane_0063.jpg,"['A large jetliner flying through the air.', 'A plane is parked on the sand with a man standing on it.', 'A pair of shoes on a beach with a surfboard.']","[1, 0.1744, 0.1205]"
CE,airplane_0069.jpg,"['A large passenger jet parked on the runway.', 'A bird sitting on top of a building with a bird in the sky.']","[1, 0.2083]"
CE,airplane_0076.jpg,"['A large passenger jet parked at an airport.', 'A large airplane parked on a dirt road.', 'A baseball bat is sitting on a wooden post.']","[1, 0.2222, 0.1099]"
CE,airplane_0077.jpg,"['A large passenger jet parked at an airport.', 'A man sitting on a bench in the middle of a forest.']","[1, 0.1064]"
CE,airplane_0082.jpg,"['A large passenger jet parked at an airport.', 'A couple of sheep standing on top of a dirt road.']","[1, 0.1075]"
CE,airplane_0083.jpg,"['A large passenger jet parked at an airport.', 'A plane is parked on the ground in a field.', 'A black and white photo of a bear on a leash.']","[1, 0.163, 0.1075]"
CE,airplane_0088.jpg,"['A large airplane flying in the sky with a large propeller airplane in the background.', 'A large passenger jet flying through the sky.', 'A large passenger jet flying through the sky.', 'A large passenger jet sitting on top of a snowy surface.', 'A group of luggage on a snowy surface.']","[1, 0.2787, 0.2787, 0.1282, 0.098]"
CE,airplane_0094.jpg,"['A large passenger jet parked at an airport.', 'A plane is flying through the air with a man standing behind it.', 'A couple of birds standing next to each other.']","[1, 0.1053, 0.1099]"
CE,airplane_0096.jpg,"['A large passenger jet parked at an airport.', 'A bird sitting on top of a plane on a runway.', 'A bird sitting on a bench in a park.']","[1, 0.1075, 0.1648]"
CE,airplane_0097.jpg,"['A large passenger jet sitting on top of a runway.', 'A man standing on a sidewalk with a bat.']","[1, 0.1835]"
DRSL,airplane_0000.jpg,"['A large airplane parked on the runway with a large plane in the background.', 'A large airplane parked on the runway near a building.', 'A man sitting on a bench in front of a building.']","[1, 0.4714, 0.1701]"
DRSL,airplane_0001.jpg,"['A large airplane flying in the sky.', 'A large airplane with a large propeller engine.', 'A man sitting on a couch with a suitcase.']","[1, 0.3897, 0.122]"
DRSL,airplane_0002.jpg,"['A large airplane parked on a runway with a large plane in the background.', 'A dog is sitting on a dirt field with a dog.']","[1, 0.3477]"
DRSL,airplane_0003.jpg,"['A large airplane sitting on top of a runway.', 'A large white and black airplane in the air.', 'A herd of sheep grazing in a field.']","[1, 0.2, 0.202]"
DRSL,airplane_0008.jpg,"['A large airplane parked on the runway at a airport.', 'A large white cow standing on top of a dirt road.']","[1, 0.3351]"
DRSL,airplane_0009.jpg,"['A large airplane sitting on top of a runway.', 'A pair of scissors sitting on top of a wooden table.']","[1, 0.6593]"
DRSL,airplane_0014.jpg,"['A large airplane flying in the sky.', 'A large airplane sitting on top of a runway.', 'A large passenger jet parked on a runway.', 'A toilet and a toilet seat in a room.']","[1, 0.3849, 0.1852, 0.1829]"
DRSL,airplane_0015.jpg,"['A large passenger jet parked on the runway.', 'A large airplane parked on a runway with people on the ground.', 'A large airplane parked at a airport with people watching.', 'A large group of people standing around a large airplane.', 'A group of people standing around a large kite.']","[1, 0.5102, 0.2174, 0.2778, 0.2808]"
DRSL,airplane_0016.jpg,"['A large passenger jet parked on the runway.', 'A large airplane sitting on top of a runway.', 'A large airplane sitting on top of a runway.', 'A large group of people standing on top of a large tree.']","[1, 0.4088, 0.4088, 0.3358]"
DRSL,airplane_0017.jpg,"['A plane is parked on the runway at the airport.', 'A large airplane parked on a runway with people on the ground.', 'A large group of people standing around a large airplane.', 'A group of people standing in front of a wall.']","[1, 0.2679, 0.0909, 0.0909]"
DRSL,airplane_0020.jpg,"['A large airplane sitting on top of a runway.', 'A large airplane parked on a field with trees in the background.', 'A group of zebras standing in a field.']","[1, 0.4962, 0.202]"
DRSL,airplane_0021.jpg,"['A large airplane parked in a parking lot.', 'A large airplane with a large propeller engine.', 'A large airplane with a large propeller engine.', 'A large airplane flying in the sky.', 'A large airplane flying in the sky.', 'A red and white bird flying in the sky.']","[1, 0.2778, 0.2778, 0.418, 0.418, 0.1648]"
DRSL,airplane_0022.jpg,"['A man standing on top of a plane with a dog.', 'A large airplane with a large amount of luggage.', 'A group of birds standing on top of a field.']","[1, 0.3153, 0.5334]"
DRSL,airplane_0023.jpg,"['A large airplane parked on a runway with a large plane in the background.', 'A large airplane parked on a field with trees in the background.', 'A large truck parked in a field with trees in the background.']","[1, 0.6829, 0.518]"
DRSL,airplane_0028.jpg,"['A large airplane parked on a runway with people standing around it.', 'A large airplane parked on a runway with people on it.', 'A large airplane sitting on top of a runway.', 'A large airplane sitting on top of a bed.', 'A black and white photo of a black and white dog.']","[1, 0.8322, 0.4998, 0.4024, 0.1163]"
DRSL,airplane_0029.jpg,"['A plane is parked on the runway in a airport.', 'A large airplane parked on a runway in a field.', 'A large group of cows standing in a field.']","[1, 0.577, 0.2896]"
DRSL,airplane_0034.jpg,"['A large airplane sitting on top of a runway.', 'A man standing on top of a plane with a plane in the background.', 'A man standing on a motorcycle in the middle of the road.']","[1, 0.4868, 0.2427]"
DRSL,airplane_0035.jpg,"['A large airplane flying in the sky.', 'A large airplane sitting on top of a runway.', 'A large airplane parked on a runway with a large passenger.', 'A bunch of luggage sitting on top of a wooden floor.']","[1, 0.3849, 0.3757, 0.119]"
DRSL,airplane_0036.jpg,"['A large airplane flying in the sky.', 'A large airplane parked on a runway with people watching.', 'A group of people standing on top of a large truck.']","[1, 0.3803, 0.3042]"
DRSL,airplane_0037.jpg,"['A large airplane sitting on top of a runway.', 'A plane is parked on the runway in the rain.', 'A truck with a man on it driving down the road.']","[1, 0.198, 0.1961]"
DRSL,airplane_0044.jpg,"['A plane is parked on the runway in the sky.', 'A herd of sheep standing on top of a dirt road.']","[1, 0.1351]"
DRSL,airplane_0045.jpg,"['A large airplane parked on a runway with people on it.', 'A room with a bed and a table.']","[1, 0.1709]"
DRSL,airplane_0046.jpg,"['A large passenger jet parked on the runway.', 'A large airplane parked on a runway near a large building.', 'A group of people standing around a large group of horses.']","[1, 0.5496, 0.2748]"
DRSL,airplane_0047.jpg,"['A large airplane parked on the runway in a field.', 'A large airplane parked on a runway near a building.', 'A horse is standing on a street corner.']","[1, 0.6385, 0.1852]"
DRSL,airplane_0050.jpg,"['A large bird standing on top of a large plane.', 'A large brown and white dog standing on top of a wooden bench.']","[1, 0.6637]"
DRSL,airplane_0051.jpg,"['A large passenger jet parked on the runway.', 'A large plane sitting on top of a runway.', 'A group of people standing around a large truck.']","[1, 0.4088, 0.2808]"
DRSL,airplane_0052.jpg,"['A large passenger jet parked on the runway.', 'A large passenger jet parked on the side of the road.', 'A red and white bus parked on the street.']","[1, 0.8375, 0.4901]"
DRSL,airplane_0058.jpg,"['A large passenger jet parked on the runway.', 'A plane is parked at a airport with people on the runway.', 'A man is standing on a bench in front of a building.']","[1, 0.5984, 0.1596]"
DRSL,airplane_0059.jpg,"['A large passenger jet parked on the runway.', 'A plane is parked on the runway in a hangar.', 'A man is standing in front of a large sheep.']","[1, 0.6114, 0.2778]"
DRSL,airplane_0064.jpg,"['A large passenger jet parked on the runway.', 'A man is standing on a bench in the middle of a park.']","[1, 0.2632]"
DRSL,airplane_0066.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the runway.', 'A bus is parked on the street next to a building.']","[1, 0.3758, 0.1961]"
DRSL,airplane_0067.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the side of the road.', 'A red bus parked on the side of the road.']","[1, 0.2451, 0.198]"
DRSL,airplane_0071.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the runway.', 'A red and white bus parked on the side of the road.']","[1, 0.3758, 0.1942]"
DRSL,airplane_0072.jpg,"['A large airplane parked on the runway at an airport.', 'A large airplane parked on the runway with people on the ground.', 'A man is standing in front of a truck with a large truck in the background.']","[1, 0.6696, 0.2721]"
DRSL,airplane_0073.jpg,"['A large airplane parked on the runway at an airport.', 'A large group of people standing around a large cake.']","[1, 0.2323]"
DRSL,airplane_0078.jpg,"['A large passenger jet parked on the runway.', 'A large white and black airplane sitting on the runway.', 'A dog sitting on a bench next to a building.']","[1, 0.6401, 0.163]"
DRSL,airplane_0085.jpg,"['A large passenger jet parked on the runway.', 'A plane is parked at a airport with people on the ground.', 'A man is holding a laptop in his hand.']","[1, 0.3957, 0.1099]"
DRSL,airplane_0086.jpg,"['A large airplane parked on the runway at an airport.', 'A truck with a large sign on it on the side of the road.']","[1, 0.3263]"
DRSL,airplane_0087.jpg,"['A large passenger jet parked on the runway.', 'A large airplane sitting on a runway near a building.', 'A bird sitting on a bench in front of a building.']","[1, 0.2717, 0.1613]"
DRSL,airplane_0090.jpg,"['A large airplane sitting on top of a runway.', 'A man is standing in front of a bus.']","[1, 0.3156]"
DRSL,airplane_0092.jpg,"['A large airplane sitting on top of a runway.', 'A small sheep is standing on a wooden floor.']","[1, 0.2]"
DRSL,airplane_0093.jpg,"['A large passenger jet parked on the runway.', 'A man standing next to a large elephant.']","[1, 0.284]"
DRSL,airplane_0098.jpg,"['A large passenger jet parked on the runway.', 'A table with a table top with a laptop and a book.']","[1, 0.1064]"
DRSL,airplane_0099.jpg,"['A large airplane parked on the runway at an airport.', 'A group of people standing around a large airplane.', 'A group of people sitting on a couch with a laptop.']","[1, 0.344, 0.1351]"
DRSL,airplane_0004.jpg,"['A large airplane sitting on top of a runway.', 'A large jetliner parked on the runway in a field.', 'A large jetliner flying in the sky.', 'A large jetliner flying through the air.', 'A herd of sheep standing in the grass near a tree.']","[1, 0.4222, 0.1531, 0.1531, 0.1961]"
DRSL,airplane_0005.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet on a runway with a large passenger plane on the back.', 'A large white truck is driving down the road.']","[1, 0.283, 0.15]"
DRSL,airplane_0010.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the runway.', 'A large passenger train on a track with a man on the back.', 'A group of people on a horse and carriage.']","[1, 0.3758, 0.2885, 0.25]"
DRSL,airplane_0011.jpg,"['A large airplane parked on the runway at an airport.', 'A group of people standing around a plane with a large group of people standing around it.', 'A group of people standing around a boat with people in the background.']","[1, 0.2184, 0.1327]"
DRSL,airplane_0018.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the runway.', 'A passenger jet is parked on the runway.', 'A man is walking down a street with a car.']","[1, 0.3758, 0.3188, 0.1485]"
DRSL,airplane_0019.jpg,"['A large airplane flying in the sky.', 'A large airplane sitting on top of a runway.', 'A large white and black airplane parked on a wooden floor.', 'A pair of scissors and a pair of scissors on a table.']","[1, 0.3849, 0.2381, 0.1176]"
DRSL,airplane_0026.jpg,"['A large jetliner flying in the sky.', 'A large airplane sitting on top of a runway.', 'A man is standing in a room with a dog.']","[1, 0.1829, 0.1807]"
DRSL,airplane_0027.jpg,"['A plane flying in the sky with a large propeller plane.', 'A large airplane sitting on top of a runway.', 'A cat sitting on top of a wooden floor.']","[1, 0.1695, 0.1271]"
DRSL,airplane_0032.jpg,"['A large plane flying through the air in a field.', 'A group of sheep standing in a field with trees in the background.']","[1, 0.3773]"
DRSL,airplane_0033.jpg,"['A large airplane parked on the runway with people watching.', 'A large horse is standing in the middle of a road.']","[1, 0.1802]"
DRSL,airplane_0042.jpg,"['A large airplane parked on a runway with a large airplane in the background.', 'A man standing next to a red and white sign.']","[1, 0.1027]"
DRSL,airplane_0053.jpg,"['A plane is parked on the runway at an airport.', 'A large passenger jet parked on the side of the road.', 'A truck with a dog on the back of it is parked on the street.']","[1, 0.3351, 0.4891]"
DRSL,airplane_0057.jpg,"['A large passenger jet parked on the runway.', 'A plane is parked on the runway in a airport.', 'A man standing in a field with a kite.']","[1, 0.6114, 0.1099]"
DRSL,airplane_0060.jpg,"['A large airplane flying in the sky.', 'A large airplane parked on a tarmac.', 'A suitcase with a bunch of luggage on it.']","[1, 0.3945, 0.122]"
DRSL,airplane_0061.jpg,"['A large airplane sitting on top of a runway.', 'A black and white photo of a black and white cat.']","[1, 0.3094]"
DRSL,airplane_0065.jpg,"['A large airplane sitting on top of a runway.', 'A large passenger jet parked on the runway.', 'A large passenger jet parked on the side of the road.', 'A small cow standing on a dirt road.']","[1, 0.3758, 0.2451, 0.202]"
